artist,genre,lyric,date
SG 워너비,R&B;/Soul,"사랑하는데 무슨 이유 있나요? 사랑하는데 무슨 조건 있나요? 그댈 사랑하는데.. 정말 사랑하는데.. My love 내가 곁에 있는데.. 그댄 어디 있나요? 그대 곁에 있는데.. 대체 어디 있나요? My love.. My love.. My love.. My love.. 대답없는 사람아 이 못난 사람아 내 사랑아 내 사랑아 이 아픈 가슴은 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 내 사랑아..  < 간주    내가 곁에 있는데.. 그댄 어디 있나요? 그대 곁에 있는데.. 대체 어디 있나요? My love.. My love.. My love.. My love.. 눈물없는 사람아 이 못난 사람아 내 사랑아 내 사랑아 이 아픈 가슴은 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 My love.. My love.. My love.. 이것만 기억해 줘요 세상 끝날이 와도 내가 함께 있음을 내 사랑아 내 사랑아 이 아픈 가슴을 이제 나더러 어쩌란 말야 이 아픔아 이 슬픔아 이 아픈 가슴을 어쩌란 말야 내 사랑아..  내 사랑아.. 내 슬픔아.. 내 사랑아..
				",2006.11.15
"이루, Daylight",발라드,까만 안경을 써요아주 까만 밤인데 말이죠  앞이 보이지 않아도 괜찮아요 나는 울고 싶을 뿐이죠 한 여자가 떠나요너무나 사랑했었죠 그래요 내 여자에요내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요제발요 한 여자가 떠나요너무나 사랑했었죠 그래요 내 여자에요내 가슴 속에서 울고 있는 여자 사랑해요 나도 울고 있어요 오 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요 사랑해요 나도 울고 있어요 난보고 싶어서 만나고 싶어서차라리 죽고만 싶어요 미안해요 잘해주지 못한 나지만이별까지도 사랑할거에요행복한 사람이 되어주세요제발요 ,2006.10.09
가비엔제이,R&B;/Soul,그대 날 떠난뒤에 변한건 아무것도 없어 어제처럼 나 길을 걷고 숨 쉬고 또 얘기하지 하지만 조금 다른 건 많던 웃음이 사라졌어 아무것도 아닌 일인데 자꾸만 난 눈물이 헤퍼져 하루가 가고 일년이 가고 아무렇지 않게 살다가 난 니가 없다는 걸 알게 되는 그 순간이 정말 힘들어져 나 한번만 울어버릴게 맘껏 소리내어 울어볼게 내 안에 눈물 내 슬픔까지도 모두 말라버렸으면 좋겠어 사랑이 끝났다고 모든게다 끝난 건 아냐 매일처럼 나 밥을 먹고 하루를 또 살아가지 하지만 조금 다른 건 많던 웃음이 사라졌어 아무것도 아닌 일인데 자꾸만 난 눈물이 헤퍼져 하루가 가고 일년이 가고 아무렇지 않게 살다가 난니가 없다는걸 알게되는 그 순간이 정말 힘들어져 나 한번만 울어버릴게 맘껏 소리내어 울어볼게 내 안에 눈물 내 슬픔까지도 모두 말라버렸으면 좋겠어 넌 모두 잊었겠지만 난 다 기억해 나의 사랑아 제발 내 곁을 떠나지 말아줘 내 가슴 속에 멍든 상처가 너 때문이란 걸 알잖아 내 눈가에 흐르는 이 눈물이 바로너라는걸 잘 알잖아 나 한 번만 울어 버릴게 맘껏 소리내어 울어 볼게 내안에 눈물 내 슬픔까지도 모두 말라버렸으면 좋겠어 남은 사랑도 가져가 ,2006.11.02
서문탁,록/메탈,"내 가슴이 물어봐그는 어디갔냐고내 가슴이 내게 화를내그를 잃은거냐고난 대답하지 이젠 끝난거라고철없는 투정 다 소용없다고이대로 보내주라고이젠 놓아줄께가거라 사랑아너와함께였기에행복했었단 내것이아닌 내 사랑아자꾸 토해내도맘에 쌓이는 너를잊기는 아프겠지만아픈것 만큼 사랑한 걸 테니참고참아도 흐르는흐르는 흐르는 눈물 삼킬께내눈물이 울먹여멈출수가 없다고내기억이 내게 애원해지울수가 없다고 오난 대답하지 어떻게 잊겠냐고그저 가슴에 그냥 두라고사랑을 참아 보라고이젠 놓아줄께 가거라 사랑아너와 함께였기에행복했었단 내것이아닌 내 사랑아자꾸 토해내도 맘에 쌓이는너를 잊긴 아프겠지만아픈것 만큼 사랑한 걸 테니참고 참아도흐르는 흐르는 흐르는또 하루를 살아가면하루만큼 널 잊겠지잊은만큼 아파도사랑에 베인 상처가쉽게 아물순 없겠지사랑한 나를 더 아프게자 이젠 보내줄께고맙다 사랑아못난 나를 만나서미안했었다 내 사랑아닌내 사랑아지금 널 보내면다신 찾진 안을께너를 잡진 않을께너와 만났던이 멋진 기적을평생을 꿈꿔 죽어도죽어도 죽어도잊진않을께
				",2007.01.08
성시경,발라드,"니가 없는 거리에는",2006.10.10
손호영,발라드,"우~ 워~ 날 두고 가지마...  사랑아 뒤돌아 보지 마 나를 위한 거라면 괜찮아 그대로 가 너를 사랑했으니 이별도 난 배울 거야 언젠가 돌아올 사랑을 위해서...  아파도 웃으며 나 너를 보낼 거야 떠나는 니가 편할 수 있도록 괜찮아 나를 봐 지금 웃고 있잖아 사랑과 이별 다 너와 했으니  널 사랑했기에 정말 사랑했기에 널 위한 이별도 난 견뎌낼 거야  사랑아 뒤돌아 보지 마 나를 위한 거라면 괜찮아 그대로 가 너를 사랑했으니 이별도 난 배울 거야 언젠가 돌아올 사랑을 위해서...  봄은 여름이 오기땜에 가는 거래~ 여름이 오지 않을순 없겠지 사랑은 이별을 데리고 오는 거래~ 이별이 가면 사랑이 오겠지  너를 사랑했기에 정말 사랑했기에 널 위한 이별도 난 견뎌 낼 거야  사랑아 뒤돌아 보지 마 나를 위한 거라면 괜찮아 그대로 가 너를 사랑했으니 이별도 난 배울 거야 언젠가 돌아올 사랑을 위해서...  잘 가...  정말 나 널 보내도 괜찮을런지 끝이라고 안된다고 이렇게 널 보내도 괜찮을런지 가는 널 왜 붙잡지 못한 걸까  가지마 날 두고 가지마 나를 이대로 내버려 둔 채로 가지마 가슴을 조여와 널 위해 묻어둔 사랑이 내 사랑아 제발 날 두고 가지마  제발...
				",2006.09.13
왁스,발라드,아침 해가 비틀거리면수줍은 듯 달빛 뒤로몸을 숨기면그 달빛은 나를 만지며내 가슴에 비를 내리네바보같은 사랑을 했었어바보같은 이별을 했어죽을 만큼 널 사랑했는데바보같이 그댈 보내야 했어그대가 생각이 나도그대가 보고싶어도그대가 그리워내 맘이 너무 아파도내게 그런 자격이 없어울 수도 없어사랑이 다 그런거니깐바보같은 생각을 했었어바보같은 후회를 했어이별보다 더 아픈 추억을나도 몰래 꺼내 보고 있었어그대가 생각이 나도그대가 보고싶어도그대가 그리워내 맘이 너무 아파도내가 그런 자격이 없어울 수도 없어사랑이 다 그런거니깐때로는 지옥과 같은힘겨운 우리 사랑을벗어나기 위해발버둥치기도 했어그러기엔 너무나 질긴우리의 인연이너무나 원망스러워사랑이 다 그런거니까 ,2006.12.01
가비엔제이,R&B;/Soul,나 먼저 갈께 그대 내게 말했죠얼음처럼 난 가만히 있어줘돌아서는 듯 뒤로쌓여있던 눈위로그대 발걸음만 새겨져 있죠울고 울었죠 하얀 눈물 흘렸죠한참 동안을 바보같이 서서정말로 이상하죠그렇게 눈이와도내 주위에는 쌓이지 않네요나를 데려다 주던 길너무 새하얗던 그 길나란히 새겨져 있었던 발자국항상 둘이였었는데이젠 하나만 남았죠그댈 보내는 너를 보내는그 길이 되었죠묻고 물었죠 잊을수 있겠냐고나는 멍하니 고개를 끄덕였죠하지만 알잖아요그럴 수 없다는걸그댈 잡지도 놓지도 못하죠나를 데려다 주던 길너무 새하얗던 그 길나란히 새겨져 있었던 발자국항상 둘이였었는데이젠 하나만 남았죠그댈 보내는 너를 보내는그 길이 되었죠나 이제 어떡하죠그대 너무 보고싶으면너무 생각나면나 그댈 어디서 찾죠그대 발걸음 따라새하얀 그 흔적을 따라눈길 위로 걸어가면나 만날수 있나요많던 새하얀 눈들이모두 녹아버리듯이내마음도 나의 사랑도 그렇게사라질 수 있을까요세워질 수 있을까요바보처럼 난 이제야 알게 됐죠그대란 사람 절대지울 수가 없단 걸 ,2006.12.11
"프리스타일, 혜미",발라드,한 잔 했어 너 때문에 맘이 찢어져서 다시 한번 내 여자라 불러보고 싶어서 벌써 3년 발악하고 산지 끝이 보이지 않는 이별의 사막 끝을 홀로 걸어간지 너 같은 거 잊지 못해 사는 나는 뭐야 너무 슬퍼 슬퍼하는 나는 대체 뭐야 아직도 볼품없이 살고 있어 미안해 그래 이게 바로 나라는 남자야 손바닥에 물집이 잡히도록 살았어 발바닥에 피가 나도록 나는 계속 달렸어 오로지 살기 위해서 오직 너 하나를 위해서 다시 오기를 기다리며 땀을 흘렸어 안올거란 걸 알고 있어 너보다 행복한 걸 알어 날 잊고 살아간다는 것 조차 알고 있어 그래 늦게 땅을 치고 후회를 하는 바보야 미안해 나도 결국 똑같은 그런 남자니까 제발 이러지마 나를 기억하지 말아줘 불러도 갈 수 없잖아 슬퍼도 할 수 없잖아 제발 이러지마 제발 나를 잊은 채로 살아줘 미안해 이게 바로 나란 여자야  슬픈 일이지 너를 잊은 채로 산다는 거 미칠 지경이야 너를 다시 볼 수 없다는 거 그 모든건 나로 인해 만들어진 결과인 걸 아무리 후회해도 이미 늦어 버렸어 나 따위가 너를 그렇게 원하면 안되지 나 같은 건 너를 사랑할 자격도 안되지 나 같은 남자는 그냥 멀리 서서 눈물이나 흘리는 게 어울릴지 몰라 차라리 내게 꺼져달라 말을 해 그러면 조금 버텨볼 수 있을 것도 같은데 나 좀 어떻게 좀 해줘 넋을 잃고 길거리를 맴도는 술 취한 남자는 뜨거운 눈물을 마시네 죽지 못해 사는 내게 제발 이제 뭐라 말 좀 해봐 끝이 없는 이야기 답 없는 기약이 지속되도 너를 사랑할 테니까 언젠가 내 심장의 먼지가 되는 날까지 제발 이러지마 나를 기억하지 말아줘 불러도 갈 수 없잖아 슬퍼도 할 수 없잖아 제발 이러지마 제발 나를 잊은 채로 살아줘 영원히 지워버려 너를 버린 나 같은 여자 날 믿지 말아줘 날 찾지 말아줘 널 떠나버린 나쁜 여자야 널 힘들게하고 널 아프게만 해 이런 날 사랑하지마 너무 늦은 거야 너를 바라볼 수 없으니 미안해 너를 잊을게 영원히 너를 지울게 이제 두 번 다시 제발 나를 기억하지 말아줘 죽어도 다시 돌아갈 수 없으니 너를 잊지 못하는 난 바보 같은 놈이야 그래 이게 바로 나라는 남자야 죽지 못해 살고 있는 바보 같은 놈이야 그래 이게 바로 나라는 남자야  ,2006.11.20
이승철,발라드,많이 생각날텐데많이 그리울텐데많이 힘겨울텐데많이 아파올텐데눈을 감아보아도너만 떠오를텐데정말 보고 싶어서그냥 혼자 소리쳐많이 생각날텐데많이 그리울텐데많이 힘겨울텐데많이 아파올텐데니가 보고싶어서숨이 막힐것 같아정말 보고 싶을땐그냥 혼자 소리쳐널 가슴에 품고 난 살아가겠지서로 모른척하며서로 잊은척하며가지말라고 소리쳐가지말라고 말했어사랑한다고 사랑한다고사랑한다고 너만을돌아오라고 소리쳐돌아오라고 말했어사랑한다고 사랑한다고사랑한다고 너만을 소리쳐널 가슴에 품고 난 살아가겠지서로 모른척하며서로 잊은척하며가지말라고 소리쳐가지말라고 말했어사랑한다고 사랑한다고사랑한다고 너만을돌아오라고 소리쳐돌아오라고 말했어사랑한다고 사랑한다고사랑한다고 너만을가지말라고 소리쳐가지말라고 말했어사랑한다고 사랑한다고사랑한다고 너만을돌아오라고 소리쳐돌아오라고 말했어사랑한다고 사랑한다고사랑한다고 너만을 소리쳐 ,2006.09.26
마야,록/메탈,"새벽이 오는 소리 눈을 비비고 일어나
곁에 잠든 너의 얼굴 보면서
힘을 내야지 절대 쓰러질 순 없어
그런 마음으로 하루를 시작하는데
꿈도 꾸었었지 뜨거웠던 가슴으로
하지만 시간이 나를 버린 걸까
두근거리는 나의 심장은
아직도 이렇게 뛰는데
절대로 약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
지금 이 순간 끝이 아니라
나의 길을 가고 있다고 외치면 돼
지쳐버린 어깨 거울 속에 비친 내가
어쩌면 이렇게 초라해 보일까
똑같은 시간 똑같은 공간에
왜 이렇게 변해버린 걸까
끝은 있는 걸까 시작뿐인 내 인생에
걱정이 앞서는 건 또 왜일까
강해지자고 뒤돌아보지 말자고
앞만 보고 달려가자고
절대로 약해지면 안된다는 말 대신
뒤쳐지면 안된다는 말 대신
지금 이 순간 끝이 아니라
나의 길을 가고 있다고 외치면 돼",2006.11.09
MC몽,랩/힙합,YO This song isabout my first love내 하나뿐인 그대에게 가는 길큐피트의 화살이OH 내 심장에 꽃혀단숨에 내 가슴에 불화산을 지펴잃어버린 첫사랑에설레임을 떠올려좋은 놈이라고 속여날 크게 부풀려그녀는 내 입담에넘어간 듯 웃어궁금한게 너무 많아이 시간이 짧어난 느꼈어우린 뗄 수 없는 실과 바늘내 마음의 반은 벌써 네가 있어사랑은 알게 모르게모든 것들을 바꾸어 가고늘 항상 숨어왔던외로움은 도망가고아픔이 있어서 기쁨도 컸나봐아니면 내게 너란 존재가원래 컸나봐눈물나게 서글펐던 세상살이나 힘이 되어줄게너의 두 손발이맘껏 울고 싶음 울어너의 바람막이뗄 수 없는 운명우린 영원한 meant to be이런 맘 처음이야천천히 나도 몰래널 내 맘에 두었나봐다신 사랑 못한다던그런 내가 널 사랑하나봐넌 항상 날 웃게 해 곁에 있어내 소중한 너란 사람세상 누구보다날 아껴줄 너란 사람난 너 뿐이야오늘은 왠지그녀 기분이 또 나쁜가봐말도 못하고그리고 내 얼굴도 못 쳐다봐내가 늦었어도 화도 못내 그녀는제대로 표현도 못해다리만 떠는 그녀는거짓말 할 때는또 손톱을 물어뜯어그대는 언제나 서툴러금방 탄로나그대는 너무 착해내가 너무 미안해당신이 있어서내가 있다는 이유로 사랑해you wanna get in my world고마워I wanna get in your world사랑해널 만난 후 내 모든 것이 달라You came in and changed my lifeyou wanna get in my world고마워I wanna get in your world사랑해너를 알게 된 걸 난 신께 감사해너와 나 이 세상 끝까지우리 함께해내 맘과 다른가봐다투고 화내고매일 밤 나 토라져서너를 힘들게 했던 날헤어져 다시 만났던 날함께 있어 행복해견뎌왔던 우리 수많은 날들처럼우리 사랑 이젠이대로 영원히 간직해My reason to smile너와 내가 함께 있어두려움도 이젠 없어너만 내곁에 있으면 되변치 않을 사랑 이대로약속해 널 사랑할께사랑해 너의 미소고마워 믿어줘서행복해 니가 있어더 이상 이 사랑을표현할 순 없어사랑해 너의 미소고마워 믿어줘서행복해 니가 있어더 이상 이 사랑을표현할 순 없어넌 항상 날 웃게해 곁에 있어내 소중한 너란 사람세상 누구보다날 아껴줄 너란 사람너만 사랑할게you wanna get in my worldI wanna get in your world ,2006.12.13
"임재범, 테이",발라드,"좋은 일이라도 있을까혹시 니가 돌아와줄까말을 걸어 올 듯한 낮은 하늘이또 한번 설레게 해제법 눈이 쌓인 그 골목너와 나 둘만의 발자욱얼어붙은 두 손도 녹게 할만큼따뜻했던 지난 겨울 밤눈이 와 그리운 그날 밤처럼반가운 니 소식처럼추억의 문을 열고마치 니가 오는 것 같아돌아와 아직 날 기억한다면아직 날 사랑한다면외로운 내 발자욱 곁으로너만의 자리로유난히도 추윌 타던 너기꺼이 벗어준 내 외투비록 지독한 감길 앓을지라도행복했던 그 해 겨울 밤눈이 와 그리운 그날 밤처럼반가운 니 소식처럼추억의 문을 열고마치 니가 오는 것 같아돌아와 아직 날 기억한다면아직 날 사랑한다면외로운 내 발자욱 곁으로너만의 자리로흰 눈처럼 내 가슴에 내려와눈 녹듯이 사라져간 사람아지금은 그 어디서이 눈길을 걷고 있는걸까잊지마 언제든 내게 오는 길눈 속에 가리지 않게오늘도 난 눈물로길을 내어 너를 기다려내게 와 널 위한 그 길을 따라또 다시 이 눈을 따라외로운 내 발자욱 곁으로너만의 자리로
				",2006.12.04
노블레스,발라드,처음이었어누군가에게 편질 쓰는게어려웠어 난 매일 밤 뒤척였어처음이었어꽃다발을 건내 주는게어색했어 그댈 놓칠까봐서아마도 사랑인가봐그게 사랑인가봐심장이 터질 것만같아서 어떡하죠아파도 사랑인가봐그게 사랑인가봐사랑은 언제나 날 웃게 만들죠그대 생일엔웃는 모습 보고 싶어서몇일동안 난 모든 걸 준비했죠별 다른 건 없어도내가 그대의 리모콘이 되어늘 곁에서 항상 지켜줄게요아마도 사랑인가봐그게 사랑인가봐심장이 터질 것만같아서 어떡하죠아파도 사랑인가봐그게 사랑인가봐사랑은 언제나 날 웃게 만들죠가끔 나를 생각해준다면좋을거에요아주 잠시라도나를 생각해준다면그댄 세상에서가장 행복한 사람이죠언제라도 날 부르면 달려갈테니아마도 사랑인가봐그게 사랑인가봐심장이 터질 것만같아서 어떡하죠아파도 사랑인가봐그게 사랑인가봐사랑은 언제나 날 웃게 만들죠사랑은 언제나 날 꿈꾸게 하죠 ,2006.12.15
SG 워너비,R&B;/Soul,아 심심해오늘만큼은 특별한 날이였으면일상에 찌든 삶을오늘 날려버리면그저 그랬던 내 인생도잠시 밝아져그러면 어쩌면 내 인생도행복할지 몰라풍요롭게 살고 싶어돈 쓸때 쓰고 싶어영화도 보고싶어 CGV VIP실 가서눈치 볼 필요없어Today is New Day오늘만큼은 미쳐볼래 오예노트북을 가지고 Mnet을 지나Starbucks에 가서 앉아음악을 틀어곰Player 볼륨을 높여요따가운 시선은 나는 상관없어요즐길래 뭐할래 친구가 묻네쇼핑이나 하러가자이것만 피고자욱한 연기를 뒤로한 채발걸음을 옮겨뭔가에 홀린 듯 일어서고계산하려 지갑을 꺼내현찰은 없네 카드뿐이걸로 해주세요아침엔 커피 점심엔 단 도너츠저녁에는 family restaurant에서도시에 사람들사랑하는 사람들과아름다운 풍경들을사진속에 모두 담으려여행도 떠나지세상 사람들 똑같은 얼굴하고같은 꿈을 향해 외로운 길을 걷지사랑은 없어누구나 쉽게 또 만나고가벼운 사랑만을 원해Uh Mnet을 틀어Uh 음악을 들어Uh Mnet을 틀어Uh 이 노래를 들어I can't live you that's loveI'm a ordninary peoplemy love is people's happy불꺼진 밤에 누군지도 모른채어느 나라 말인지알 수 없는 얘기인터넷 세상 속너에게 전화를 걸면너의 번호를 누르면언제나 니가 즐겨듣던노래가 나오지세상 사람들 똑같은 얼굴하고같은 꿈을 향해외로운 길을 걷지사랑은 없어누구나 쉽게 또 만나고가벼운 사랑만을 원해회색빛 건물속에 갇힌 사람들바쁘게 돌아가는 세상I love you lonenessI just wanna run tonight답답한 세상 속모두 지쳐가나봐그래도 내겐사랑이란게 남아있어그게 나를 행복하게 해사람 사는게다 똑같다고 하더라도자기분수에 맞게솔직하게 살아가야 하고집에 계신 부모님은나 이런걸 모르고집에 날라온 카드용지에내 행선지는 죄다 남아있고아뿔싸 어쩌나 방문을 열어보니설거지하고 계신 우리 어머니갑자기 눈물이왜 이랬을까 내가 왜 이랬을까현실은 이게 아닌데죄송합니다 ,2006.11.15
먼데이 키즈 (Monday Kiz),발라드,갑자기 걷다가 멀쩡히 웃다가생각 납니다꼭 잊을만 하면 괜찮을만 하면그댄 다녀갑니다가시라도 박힌 것처럼불에 덴 것처럼 아파옵니다꼭 아물만 하면 견뎌낼만 하면돋아납니다그리워서 보고파서 삼켜 내눈물에 짓물러 버린나의 상처 위에도새 살 돋아나는 날이 올까요그대가 아주 잊혀질 날이 올까요항상 어긋나기만 했었던사랑이라서 내가 잊으면돌아올까 봐 잊을 수도 없죠스쳐가는 바람 같은 게참 알 수 없는 게 사랑입니다꼭 닿을만 하면 익숙할만 하면떠나갑니다이제 다시 못 쓸만큼허물어져 버린 아프디 아픈나의 가슴 속에도새 살 돋아나는 날이 올까요그대가 아주 잊혀질 날이 올까요항상 어긋나기만 했었던사랑이라서 내가 잊으면돌아올까 봐 잊을 수도 없죠새 살 돋아나는 날이 온대도그대가 아주 잊혀질 날이 온대도한 사람에게만 길들여진가슴이라서 그대 아니면어떤 사람도 안을 수가 없죠이젠,2007.02.01
보이스원,발라드,그댈 알고 있나요 그대를 사랑하는 내 마음을 왜 나를 두고서 버리려고 하나요 내 사랑을 그대 나보다 더 나은 그 사람의 품에서 행복하세요 사랑하면 안되요 나란 사람은 우리 사랑 얘기 가슴 아파 더 이상 말할 수 없는 얘기 하늘도 이 사랑 허락 못 한다면 어떡해야 하나요  내 맘 나도 모르죠 이러면 안되는데 흔들려요 왜 나의 곁에서 내가 아닌 사람을 보는 거죠 항상 불안했던 나를 위태로운 내 삶을 알고 있나요 사랑하지 말아요 나란 사람은 우리 사랑 얘기 가슴 아파 더 이상 말할 수 없는 얘기 하늘도 이 사랑 허락 못 한다면 어떡해야 하나요 지금보다 더 서둘러서 그대를 만날께요 우리 다시 눈 뜨는 그 날 내 맘엔 그대가 있던 흔적만 남았겠죠 처음이자 마지막 입맞춤도 없겠죠 우리 사랑 얘기 떠오르면 언제나 눈물이 나는 얘기 누구도 이 사랑 알 수 없도록 가슴 깊이 묻어요 슬픈 우리 얘기  ,2006.12.01
KCM,발라드,누굴 보고 있는지 누굴 사랑 하는지 날 아직도 기억은 하는지 널 지켜주고 아껴 줄 사람 그런 사람 만나서 넌 잘 지내는지 잊을 자신 없어서 그럴 자신 없어서 니 사진만 또 바라 보는데 넌 괜찮을까 봐 아주 잘 지낼까봐 나를 잊었다면 그땐 어떡해 아직 내게로 달려올 것 같아서 내게 미안해 하며 울 것 같아서 난 바보처럼 사랑이 올까 봐 너를 잊지도 못하고 오늘도 혼잣말로 널 부르는데  많이 예뻐졌다고 그가 잘해주냐고 입술 가득 나 하고 싶은 말 끝내 한마디 건네지도 못하고 다시 가슴 속에 묻어 둬야 해 아직 내게로 달려올 것 같아서 내게 미안해 하며 울 것 같아서 난 바보처럼 사랑이 올까 봐 너를 잊지도 못하고 오늘도 혼잣말로 널 부르는데 너를 온종일 그리고 또 찾아봐도 너를 사랑한 이 거리만 남아 너를 지우고 살아갈 순 없어서 결국 나에겐 너 하나 뿐이라서 내 가슴 안에 숨쉬는 사랑을 네게 전하고 싶어서 오늘도 너를 향해 소리치는데 내사랑은 너 하나 뿐인데  ,2007.01.09
SE7EN,발라드,Say La La La La La La La LaLa La La La La La La LaLa La La La La La La LaLa La La La Lasinging for me nowSay La La La La La La La LaLa La La La La La La LaLa La La La La La La LaLa La La La LaLa La La La LaI Know 눈물로 지친 아픈 네맘에깊은 상처 속 안에그가 있단 걸 알기에I know 거짓된 수많은 Promise그만 믿고 바라보던 여린 너에게널 울리고 그가 떠나던 날널 위로했던 밤내가 했던 말 기억해저 하늘에 맹세해 널 지켜줄께yeh baby girl오랜 시간을 네 곁에서숨죽이며 그저 기다렸어이젠 널 위해서살아갈 준비가 돼 있는 내게로이젠 그를 놓고 넌 내게 오면 돼너의 가슴이 다시 뛸 수 있게그저 넌 아무 말 없이기다렸단 듯이내 손을 잡고 걸어줘그가 보란듯이 웃어줘넌 내게 오면 돼두 눈을 감고 편히 쉴 수 있게가끔 또 울고 싶을 땐내게 기대 La La LaSay La La La La La La La LaLa La La La La La La LaLa La La La La La La LaLa La La La LaLa La La La LaI Know 슬픔에 길들여진 네 맘에맑은 두 눈 속 안에그가 있단 걸 알기에I Know 지키지 못했던 Promise영원할거라 믿었던 여린 너에게널 버리고 그가 떠나던 날널 위로했던 밤 내가 했던 말기억해 저 하늘에 맹세해That I live and I die for youbaby girl오랜 시간을 네 곁에서숨죽이며 그저 기다렸어이젠 널 위해서살아갈 준비가 돼 있는 내게로이젠 그를 놓고 넌 내게 오면 돼너의 가슴이 다시 뛸 수 있게그저 넌 아무 말 없이기다렸단 듯이내 손을 잡고 걸어줘그가 보란듯이 웃어줘넌 내게 오면 돼두 눈을 감고 편히 쉴 수 있게가끔 또 울고 싶을 땐내게 기대 La La La네 눈물이 마를 때까지이 자리를 난 지킬께그를 잊을 수 있게La La La La La La네 눈물이 마를 때까지이 자릴 난 지킬께그를 잊을 수 있게Cuz you are the one for meand I see it's you넌 내게 오면 돼너의 가슴이 다시 뛸 수 있게그저 넌 아무 말 없이기다렸단 듯이내 손을 잡고 걸어줘그가 보란듯이 웃어줘넌 내게 오면 돼두 눈을 감고 편히 쉴 수 있게가끔 또 울고 싶을 땐내게 기대 La La La,2006.11.01
MC몽,랩/힙합,I will love youthink about you달콤했던 우리 사랑I will love youthink about you 잊지는 마 forever be with you동서남북 어디에서도나란 얼간이는 없다고그래도 너 하나만 사랑한다고쉽게 녹아 버린 네 마음 상처받은 MC몽사랑은 아아아아 아이스크림널 처음 봤을 때부터심장은 얼어붙어달콤한 향기에 뜨겁게 밀어붙여늑대들아 저리 비켜아무나 붙어이 여잔 이미 내 꺼니까저리 비켜나는야 사랑에 목마른 나그네들뜬 내 마음에네 얼굴을 그리네 굳게 닫힌 니 마음이녹아버리게 버리게빠르게 믿음을확인시켜줄게오늘 밤이 너무 짧아아쉬워서 못 보내고네 다리가 아플까봐 너를 업고 집에 가고누가 봐도 상관없어내 옆에는 니가 있어너 하나만 사랑한다고I wanna spend mywhole life with you네가 없으면 안 되는 내 아픈 이유Everytime I look at U사랑해I love you oh thank you동서남북 어디에서도나란 얼간이는 없다고그래도 너 하나만 사랑한다고쉽게 녹아 버린 네 마음 상처받은 MC몽사랑은 아아아아 아이스크림I will love youthink about you달콤했던 우리 사랑I will love youthink about you 잊지는 마 forever be with youmake it hot 우리는 뜨겁게make it hot 사랑을 나눴네스트로베리보다 상큼했던 그녀초콜릿보다 달콤했던 그년데불 같은 사랑은 금방 식어버린믿음은 얼음처럼 금방 녹아버린시리고 시린 쉽게 질려버린도대체 뭐를 원해do you want it like thatBreak up to make upmake up to break up깨지고 화해하고다시 또 차버리고처음부터 꼬여왔던우리 작은 trouble누가 이기고 지느냐가너는 중요해상처투성인 mc몽네가 떠나서 나는 지친 몸 오늘 밤 꿈을 꿨어너와 함께 living it up외로움에 치를 떨어오늘 밤이 너무 길어동서남북 어디에서도나란 얼간이는 없다고그래도 너 하나만 사랑한다고쉽게 녹아 버린 네 마음 상처받은 MC몽사랑은 아아아아 아이스크림I will love youthink about you달콤했던 우리 사랑I will love youthink about you 잊지는 마 forever be with youI got yourback you got my backEverynight oh every day사랑이 이렇게 차갑게느껴진 적 없었어I got yourback you got my backEverynight oh every day너를 위해 웃을게사랑해 널 위해 사는 나동서남북 어디에서도나란 얼간이는 없다고그래도 너 하나만 사랑한다고쉽게 녹아 버린 네 마음 상처받은 MC몽사랑은 아아아아 아이스크림짜잔,2006.09.25
김태우,발라드,"난 혼자죠 비내리는 오늘 난 혼자죠 함께했던 그 곳 아플것 같아서 눈물을 참으려 눈을 감죠 괜찮아 지겠죠  자꾸 이유모를 눈물이 내눈에 고여 떨어지질을 않죠 보이질 않죠 난 볼 수가 없죠 근데 왜 자꾸 그녀의 미소만 (보이는 걸까요)  *하루지나가면 아름다웠던 그녀 모습 지울수 있을까요 한번만이라도 다시 그때로 돌아가 꼭 하고 싶은말  들리나요 저 빗물소리가 들려오죠 하늘도 울고 있죠 눈물이 말라서 나 울지않게 되도 저 하늘에 내 눈물 빌릴께요 내 눈 가득 고인 눈물이 내 귀에 흘러 자꾸 고여만 가죠 들리지 않죠 들을 수 가 없죠 근데 왜 그녀의 웃음소리만 (들리는 걸까요)  그 말 하루에도 몇 번씩 가슴에서 외치죠  *하루지나가면 아름다웠던 그녀 모습 지울수 있을까요 한번만이라도 다시 그때로 돌아가 꼭 하고 싶은말  미안해.. 난 혼자죠 비내리는 오늘
				",2006.10.26
