artist,genre,lyric,date
원더걸스,발라드,자고 있었나 봐 깨웠다면 미안해할 말이 있었던 건 아냐 나 니 목소리가 듣고 싶어서 알아 이럼 안된 단걸 우린  이미 끝났단 걸 그래도 잠시만 아주 잠시만  이렇게 있어줄래 I’m with my girlfriend right now 믿기지가 않아 지금  너 여자친구라 한 게 맞아  진심이니 그럴 리가 없잖아 She is your girlfriend right now 지금 그녀도 듣고 있니  나 같은 거 아무 의미 없다고 너 말하니 진심일 리 없잖아  don’t lie 나도 미쳤어 나 답지 않았어 평소였음 할 수 없을 바보짓을 했어 그래도 넌 멀쩡했잖아  제 정신이었잖아 차라리 받지 않았음 됐잖아 그렇게  잠들 수 있었잖아 I’m with my girlfriend right now 믿기지가 않아 지금  너 여자친구라 한 게 맞아  진심이니 그럴 리가 없잖아 She is your girlfriend right now 지금 그녀도 듣고 있니  나 같은 거 아무 의미 없다고 너 말하니 진심일 리 없잖아  don’t lie She is your girlfriend I was your girlfriend 듣고 싶은 건 그게 아냐 말 안 해도 알아 이렇게 지나면 끝인 거야 아무렇지 않은 거야 그걸로 된 거야 Baby don’t lie 날 사랑했던 거 날 잊는 거 아무것도 아니게 되는 거 넌 그게 쉬워 그렇게 비워 날 지워 그래 미쳤던 거라 해  널 아직 잊지 못해 헛소리 한 거라 해 내일이면 기억도 안 날 텐데 I’m with my girlfriend right now 믿기지가 않아 지금  너 여자친구라 한 게 맞아  진심이니 그럴 리가 없잖아 She is your girlfriend right now 지금 그녀도 듣고 있니  나 같은 거 아무 의미 없다고 너 말하니 진심일 리 없잖아  don’t lie I’m with my girlfriend right now믿기지가 않아 지금 너 여자친구라 한 게 맞아 진심이니 그럴 리가 없잖아She is your girlfriend right now지금 그녀도 듣고 있니 나 같은 거 아무 의미 없다고너 말하니 진심일 리 없잖아 don’t lie,2012.06.03
달샤벳,댄스,I know u have ur eye on meYou're a guy with no gutsHow longer is it gonna takeOh ok Let me make the move정말 답답해 왜 말을 못해비겁해 빙 돌려 말하지마핑 돈다는 말이야속이 타잖아 고민 하지마Ma boyShot gun보다 화끈하게 손이 따끔하게내 맘 날려3 2 1 FireBangBang나를 봐Babe눈 앞에 별이 번쩍 K O난 널 놓치지 않아난 널 봐주지 않아Oh Mr BangBang거기 서Babe달아나봤자I got you완벽히 포위 됐어 꼼짝 하지마겁낼 것 없어 니 맘을 보여줘oh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh oh도망쳐봤자 몇 걸음일 뿐어딜 또 넘봐 나만 바라봐뿔 났단 말이야한 눈 팔지마 딴 짓 하지마Ma boy불꽃보다 짜릿하게 널 꼼짝 못하게내 맘 날려Reload and FireBangBang나를 봐Babe눈 앞에 별이 번쩍 K O난 널 놓치지 않아난 널 봐주지 않아Oh Mr BangBang거기 서Babe달아나봤자I got you완벽히 포위 됐어 꼼짝 하지마겁낼 것 없어 니 맘을 보여줘난 강한 척 해도 여자야왜 내 맘을 몰라 몰라자신있게 남자답게날 안아줘 어서Come on Babe3 2 1 FireBangBang나를 봐Babe눈 앞에 별이 번쩍 K O난 널 놓치지 않아난 널 봐주지 않아Oh Mr BangBang거기 서Babe달아나봤자I got you완벽히 포위 됐어 꼼짝 하지마겁낼 것 없어 니 맘을 보여줘oh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh ohoh oh oh oh oh oh oh oh ohOh Mr BangBang,2012.06.06
"휘성 (Realslow), 이승우",발라드,"보고 싶어 못 참겠어 하루 이틀 사흘 지나도전화를 할까 집 앞에 갈까 이별이란 건 없던 것처럼그래 그땐 그랬었나봐 내가 아프면 단숨에 달려와 주고내가 찾으면 가슴에 안겨와 주고 넌 날 향해 뛰고 난 제자리에서 쉬고그땐 내가 미쳐있어 착각에 빠졌나 싶어니가 내 마음에 써준 사랑이란 글씨를 안심이라고 읽었어너라는 꽃이 나 모르게 내 가슴에서 뽑혀 다른 가슴으로 옮겨질 동안감기라도 걸릴까 어디라도 아플까그래야지 니가 다시 돌아오지 않을까나를 미워하지마 나를 잊어가지마그 누구보다 너 하나만 사랑한단 말이야오늘도 난 눈물이 나 스물하고 네 시간 동안널 다시 보기 전까지 눈물로 모두 흐려 보이겠지바로 지금 당장 뭘 할 수 있겠어잘 할 수 있는 건 우는 것처럼감기라도 걸릴까 어디라도 아플까그래야지 니가 다시 돌아오지 않을까나를 미워하지마 나를 잊어가지마그 누구보다 너 하나만 사랑한단 말이야어디를 가든지 무엇을 하든지숨 소리마저 작게 내니가 날 부르는 걸 놓칠까 봐그래 너를 이렇게 기다리고 있잖아문을 열고 잠드는 습관널 닮은 사람의 어깨를 붙잡는 습관이별이 안녕이란 니 목소리가 내게 준 습관널 기다리다 미치는게 먼저일까미친채로 기다리는게 먼저일까니가 내 모든걸 잊는게 먼저 일 것 같다감기라도 걸릴까 어디라도 아플까그래야지 니가 다시 돌아오지 않을까나를 미워하지마 나를 잊어가지마그 누구보다 너 하나만 사랑한단 말이야(*.slf)
				",2012.06.07
티아라,댄스,"그저 바라만 보고 있지그저 눈치만 보고 있지늘 가깝지도 않고멀지도 않은우리 두 사람그리워지는 길목에 서서마음만 흠뻑 젖어 가네어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워그저 바라만 보고 있지그저 속만 태우고 있지늘 가깝지도 않고멀지도 않은우리 두 사람그리워지는 길목에 서서마음만 흠뻑 젖어 가네어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워어떻게 하나우리 만남은빙글빙글 돌고여울져 가는 저 세월 속에좋아하는 우리 사이멀어질까 두려워
				",2012.05.23
JJ Project,댄스,자 모두 여기 모여 나의 마이크로 폰 앞으로 와서자 마음속에 고여 있는그 모든 걱정들 내려놔 내려놔 내려놔 내려놔우리 노래가 모든걸 다 잊게만들어 줄 거야자 일어나 모두 자리에서망설이지 말고서나를 바라보고 서서 내 음악에맞춰서 다 미쳐봐미쳐봐 미쳐봐 미쳐봐자 준비됐으면 이제 달려볼게나를 따라와I wanna make your body moveSo don't stop babyLet your body groove Let it drop to the floor floor floor Let it drop to the floor floor floorNow everybody Bounce Bounce Come on bounce let it bounce bounce Come on now let it bounce bounceCome on bounce let it bounce bounceNow everybody Shake it and shake it for meLet me see you shake it and shake it for me Everybody shake it and shake it for me Let me see you shake it and shake it for me Now everybody Rock'n roll 모두 다 온 몸으로 느껴봐 다같이 신나는 리듬에 맞춰이 답답한 세상 속에서 갇혀 있던너를 깨워 가슴 속에 모든걸불태워 버려 다Let it go let it go now let it go 난 오늘 이대로 널 보낼 수 없어자 잘 노는 사람들만 모두 모아서날 따라와 따라와 따라와 따라와모든걸 잊을 수 있는 곳 그곳까지 갈 거야너의 맘 속을 내가 들어갈 수 있도록다 열어줘 너를 나에게 모든걸맡긴 채 자 나를 봐 나를 봐 나를 봐 나를 봐오늘 너와 나 지금 이대로 계속 가보는 거야I wanna make your body moveSo don't stop babyLet your body groove Let it drop to the floor floor floor Let it drop to the floor floor floorNow everybody Bounce Bounce Come on bounce let it bounce bounce Come on now let it bounce bounceCome on bounce let it bounce bounceNow everybody Shake it and shake it for meLet me see you shake it and shake it for me Everybody shake it and shake it for me Let me see you shake it and shake it for me Now everybody Rock'n roll 모두 다 온 몸으로 느껴봐 다같이 신나는 리듬에 맞춰이 답답한 세상 속에서 갇혀 있던너를 깨워 가슴 속에 모든걸불태워 버려 다Let it go let it go now let it go ,2012.05.20
원더걸스,댄스,My love is my love is 딸기 바나나 and 골드키위 니가 집는 건 그냥 그런 맛 캔디  right right right My love is r.e.a.l real good so good 니 몸과 머리에 it’s real good so good 입에 몸에도 단 게  니 눈과 귀를 맑게 It’s real good so good real good so 넌 니가 진짜 쿨한 줄 알어 쿨해야 되는 줄 알어 아주 못된 것만 보고 듣고 배워서 넌 junk food 먹고 맛있는 줄 알어  그게 멋있는 줄 알어 당근 못 먹는 열두 살 짜리 애처럼 넌 내가 좋은 여자래  더 좋은 사람 만나래 내가 너한테 과분한 건 니 엄마도  알어 내 친군 너 줘도 안 가져 있을 때 고마운 줄 알어 My love is like strawberries  it’s very 참 달고 vitamin C 도 많고 아무리 많이 먹어도 살도 안 쪄 My love is r.e.a.l real good so good r.e.a.l real good so good  입에 몸에도 단 게 니 눈과 귀를 맑게 real good so good  real good so good  real good so good  my love is r.e.a.l real good so good  넌 니 젊음이 아까워 정착하기엔 괜히 아쉬워 좀더 놀다가 좀더 즐기다가 그래도 안 늦을 거 같어 넌 평생 젊을 것 같어 니가 얼씨구 좋다구  만나구 다니는 애들 솜사탕처럼 곱지 알고 보면  걔넨 설탕덩어리 먹어도 먹어도 배는 고프고 달긴  달아서 머리가 아프고 여기저기  붙어서 끈적대잖아 이만 썩잖아 My love is like strawberries  it’s very 참 달고 vitamin C 도 많고 아무리 많이 먹어도 살도 안 쪄 My love is r.e.a.l real good so good r.e.a.l real good so good  입에 몸에도 단 게 니 눈과 귀를 맑게 real good so good real good so good real good so good My love is r.e.a.l real good so good My love is r.e.a.l 아직도 모르겠니 답은 뻔하잖아 붙잡아 늦기 전에  say u love me  babe say u need me babe 지금 아니면 never  넌 다신 날 못 찾아 니가 버린 건 다이아몬드 Real good love real true love r.e.a.l real good so good 니 몸과 머리에 it’s real good so good 입에 몸에도 단 게  니 눈과 귀를 맑게 It’s real good so good real good so My love is r.e.a.l real good so good r.e.a.l real good so good  입에 몸에도 단 게  니 눈과 귀를 맑게 It’s real good so good  real good so good real good so good My love is r.e.a.l real good so good My love is r.e.a.l딸기 바나나 and 골드키위,2012.06.03
원더걸스,댄스,Hey boy what’s your name 궁금한 거 살짝 물어도 돼 Hey boy 너의 말투 생각보다 감미로워 맘에 들어  oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh  Hey boy 넌 섬세해 다른 애들관 달라 Boy 어딘가 모르게 살짝 답답해 근데 그게 진짜 니 매력이래 모두들 꽤 괜찮은 남자다운 녀석이래 Hey boy what’s your name 궁금한 거 살짝 물어도 돼 Hey boy 너의 말투 생각보다 감미로워 맘에 들어  oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh  Hey boy 사실 니 첫인상 별로 좋지만은 않았어 But boy 내게 이렇게 잘해준 남잔 니가 처음인 것 같아  날 아껴줄 것 같아 Hey boy what’s your name 궁금한 거 살짝 물어도 돼 Hey boy 너의 말투 생각보다 감미로워 맘에 들어  oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh  oh oh Let me say oh oh You make me smile oh oh You make me smile oh oh Let me say Hey boy what’s your name 궁금한 거 살짝 물어도 돼 Hey boy 너의 말투 생각보다 감미로워 맘에 들어  oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh  oh oh oh oh oh oh oh oh,2012.06.03
이해리 (다비치),발라드,어제는 비가 내렸어너도 알고 있는지돌아선 그 골목에선 눈물이언제나 힘들어 하던 너를 바라보면서이미 이별을 예감 할 수가 있었어너에겐 너무 모자란나란걸 알고 있기 때문에지금 떠나는 널 나는 잡을 수 없는 거야넌 이제 떠나지만너의 뒤에 서 있을 거야조금은 멀리 떨어져서조금도 부담스럽지 않게이제 떠나는 길에힘들고 지쳐 쓰러질 때조금도 기다리지 않고나에게 안기어 쉴 수 있게너의 뒤에서표정 없는 아픔의 말을너는 많이도 미워하겠지돌아선 나의 눈가에고인 눈물을 알까넌 이제 떠나지만너의 뒤에 서 있을 거야조금은 멀리 떨어져서조금도 부담스럽지 않게이제 떠나는 길에힘들고 지쳐 쓰러질 때조금도 기다리지 않고나에게 안기어 쉴 수 있게기다릴게 넌 떠나지만난 여기 있을거야 이대로 이젠 널 떠나는 거지만힘들어 지쳐 쓰러질 때조금도 기다리지 않고나에게 안기어 쉴 수 있게너의 뒤에서,2012.05.19
이영현,발라드,"술 한 잔에 오늘도 버려진 추억 하나라도아쉬워 꺼내고 또 한 번 아프고 난 매일매일 반복 이죠그댄 모를 거예요 너무나 차가웠던 그때아무 말 못하고 가슴속으로만 떠나간 그댈 원망 하죠조금씩 멀어지네요 이게 끝 인가 봐요차마 말도 못하는 그댈 이해해요우리 사랑 둘만 아는 사랑 하나하나 처음 같은데되돌릴 수는 없겠죠 이게 나인가 봐요사랑이란 핑계로 상처만 줬네요나의 사랑 나만 아는 사랑 나의 전부 이런 날 용서해요모질게 말한 나도 강한 척하려 했나 봐요떠나려는 그댈 잡고 싶은 내 맘감추고 싶어 그랬나 봐요조금씩 멀어지네요 이게 끝 인가 봐요차마 말도 못하는 그댈 이해해요우리 사랑 둘만 아는 사랑 하나하나 처음 같은데제발 나 꿈이었다면 그대 돌아온다면바보처럼 이렇게 나 울진 않을 텐데나의 사랑 나만 아는 사랑 나의 전부 이런 날 용서해요다시 돌아와 줘요
				",2012.06.05
이석훈,발라드,"저 저기 잠시만요웬만한 연애의 시작은 이래저기요 정말로 예쁘시네요이런 말 하는 거 첨이긴 한데후회할까 봐서요 떨리지만 전화번호 좀너무 뻔하잖아 유치하고 찬란하고손가락은 오그라들 것 같아왜 그러나 싶었거든근데 그녀에게 유치하게 찬란하게나 지금 이러고 있다죄송한데 정말로 예쁘시네요 혹시라도 알 수 있을까요 연락처웬만한 연애의 시작은 그래오늘은 날씨가 정말 좋네요주말엔 뭐해요 별 약속 없음차 한 잔 할까 해서 바쁘시면 담에 할까요별 내용도 아닌 문자들을 썼다 지웠다이모티콘 하나에 고민 고민왜 그러나 싶었거든근데 지금 내가 썼다 지웠다 지웠다 썼다시 한 편 쓸 기세 같아커피 저녁 뭐가 더 괜찮을까요 혹시라도 볼 수 있을까요데이트 데이트 첫 데이트며칠째 온통 머릿속엔 그녀 생각뿐이잖아자 시작할까원래 연애란 유치하고 찬란하고다 그런 거 아니겠어저만치서 그녀의 모습이 보여 오늘따라 더 예쁘시네요You’re my love
				",2012.06.14
