artist,genre,lyric,date
YB,록/메탈,오늘도 너의 모습 속에서 또 다른 나를 볼수가 있어 같은 공간 같은 시간 속에 니가 함께 있다는게 정말 행복해 한참을 바라봤어 들꽃처럼 수수한 미소를 내일은 오늘보다 더 사랑할거야 그 누구보다 사랑할거야 그 누구보다 사랑할거야 그 누구보다 사랑할거야 그 누구보다 - 간 주 중 -네가 웃을수 있는것도 뜨거운 눈물을 흘리는 것조차도 그대가 내게 전해준 가슴 벅찬 선물이라 생각해 한참을 생각했어 바다같은 그대의 눈빛을 내일은 오늘보다 더 사랑할거야 그 누구보다 사랑할거야 그 누구보다 사랑할거야 그 누구보다 사랑할거야 그 누구보다 잠깐동안 세상에 머무르는 우리가 오랫동안 서로의 눈과 귀가 되어서 새벽에 일어나 잠드는 순간까지도 내일은 오늘보다 더 사랑할거야 사랑할거야 그 누구보다 ,2003.07.24
바다 (BADA),댄스,Can't stop this...I just can't stop this 음악을 느껴봐 지금 이순간 oh music music know you can't let go 니가원한건 I can give it to you take my music 늘 같은 생각들로 가득한 이 도시에 똑같이 흘러가는 음악은 싫어 수 없이 많은 일이 끝나고 난 후에도 듣고 싶은 노래가 없는 걸 너를 위한 새로운 음악이 필요해 같은 곳을 보면 느낄 수 없어 진부했던 표현이 널 묶어두고 있어 너를 맡겨봐 come in to me I just can't stop this 음악을 느껴봐 지금 이순간 oh music music know you can't let go 니가원한건 I can give it to you take my music - 간 주 중 -사랑이 끝나면 음악이 꼭 필요해 어두워진 마음을 감싸는 멜로디 아무런 의미없이 부른 노랜 아니야 나도 여러 번 겪어 봤는걸 너를 위한 새로운 음악이 필요해 같은 곳을 보면 느낄 수 없어 처음과는 다른 시간 속에 빠져드는 너를 맡겨봐 come in to me I just can't stop this 음악을 느껴봐 지금 이순간 oh music music know you can't let go 니가원한건 I can give it to you take my music 긴 시간 속에 우린 많이 변했지만 I Love you music that 아픔을 잊고서 난 다시 사랑하니까 I just can't stop this ooh~지금 이순간 모든게 어제와 모두 달라졌어 oh~ yeah~ I just can't stop this 음악을 느껴봐 지금 이순간 영원히 이 순간을Know you can't let go 니가 원한 건 I can give it to you take my music ,2003.10.22
브라운 아이드 소울,"발라드, R&B/Soul",좋았나봐 널 많이 아꼈나봐다시 못견디게 아픈걸 보니가슴에서 자꾸만 열이 나고널 떠올릴때마다 그리움이 흘러숨겨봐도 그게 잘 안되나봐이별 앓고있는 날 다 아는걸씩씩한척 강한척 하는 내가웃는 눈빛마저도 우는것 같아 보인대우리 정말 사랑하긴 했을까느낄 수가 없잖아작고 좁은 나의 세상속에 살던 넌 행복하긴 했을까우리 닮은 지난 추억이 초라한 내 앞이라 더 눈부셔너 있는 곳 너무 멀어 다가갈 수 없어헤어져도 보내지 못하나봐니가 돌아와줄 것만 같아서시간가면 잊을수 있을꺼란 굳은 다짐해봐도 매일 널 찾아 헤매는데우리 정말 사랑하긴 했을까믿을 수가 없잖아좋은 사람으로 니 가슴에 내 모습 남긴 했을까니가 곁에 없는 나보다 내가 없는 니가 더 두려워나를 지우고 쉽게 또 사랑 할까봐지키지 못할 약속들 그땐 왜 그렇게 많이 했는지아직도 너를 위해 난 주고 싶은게 많은데우리 정말 사랑하긴 했을까느낄 수가 없잖아작고 좁은 나의 세상속에 살던 넌 행복하긴 했을까니가 곁에 없는 나보다 내가 없는 니가 더 두려워니 사랑이 마지막이 될까봐 ,2003.09.17
체리 필터,"인디음악, 록/메탈",유리병 속에 담긴나의 바다 파란 포도주밤하늘 저 푸른 달빛부서져가는 나의 여름밤파란 달나라로나를 데려가줘요어렸을적 파란밤 달빛내리는 거릴 걷다한소년을 바라보다벼락 맞았었지그건 아마 어린 나에겐사랑인줄도 모르고가슴만 저려오며파란달만 쳐다 보았네밤이면 추억들이파도에 밀려 바람에 실려슬픈 지난일을모두 데려가줘요어렸을적 파란밤 달빛내리는 거릴 걷다한소년을 바라보다벼락 맞았었지그건 아마 어린 나에겐사랑인줄도 모르고가슴만 저려오며파란달만 쳐다 보았네숨바꼭질 하던 소년 넌 어디로 숨어 버렸나저기 저 파란 하늘만조용히 웃고 있네요어렸을적 파란밤 달빛내리는 거릴 걷다한 소년을 바라보다벼락 맞았었지그건 아마 어린 나에겐사랑인줄도 모르고가슴만 저려오며파란달만 쳐다 보았네그건 아마 어린 나에겐사랑인줄도 모르고가슴만 저려오며파란달만 쳐다 보았네,2003.09.04
신화,R&B/Soul,NewYork to Seoul This is The Rock Dizzle C`MON 한 치 앞도 볼 수 없기에 나 혼자선 살아갈 수 없기에 앞길은 막막 하기에 난 혼자가 아니기에 저 푸른 하늘위에서 바라보는 내 비애 피해 미래로 보다 더 내게 값진 것은 따로 없어 시작은 있어도 끝은 없어 알 수 있었어 항상 곁에 없어도 언제나 내 힘이 되는 걸 느낄 수 있었어 서로 말은 안해도 Ever Lasting Friendship in my life 넌 참 괜찮은 놈이야 널 만나게 될 줄이야 힘든 날 넌 한잔의 술이야 세상 갑갑해 이게 현실이야 Yo Yo 박자 놓쳤어 뭐 어때 기횔 놓쳤어 뭐 어때일에 실패했어 뭐 어때 친구아이가 Man I Got You 알 수 있었어 항상 곁에 없어도 언제나 내 힘이 되는 걸 느낄 수 있었어 서로 말은 안해도 Ever Lasting Friendship in my Life You Got A Problem Come And Talk To me You Got A Problem Come And Talk To me You Got A Problem Come And Talk To me You Got A Problem Come And Talk To me 곰방와 니하오마 니 문제 다 접수하마 세상이 반쪽에 반쪽이 되더라도 같이 웃고 기뻐하마 Yo Yeah STRAIGHT Out What I'm Trying to say is the friendship and love is all we got know What I'm saying I'm not faking Out Here I'm not Trying to be Mr nice guy I'm just me Yo Look Around You Who's Your Real Partner and Who's not Who's Gonna Cry with you Who's Gonna Laugh with you when you Happy and Who's not UH 상관없잖아 잃을 것도 없잖아 앞만 보고 달릴 수 있게 시간이 지나도 아니 평생이라도 Ever Lasting Friendship in my Life 한 치 앞도 볼 수 없기에 나 혼자선 살아갈 수 없기에 앞길은 막막 하기에 난 혼자가 아니기에 한 치 앞도 볼 수 없기에 나 혼자선 살아갈 수 없기에 앞길은 막막 하기에 난 혼자가 아니기에 ,2003.12.30
해이,발라드,미안해하지 마요 조금만 더 용기를 내봐요 이별을 고하던 그 날처럼 그렇게 말해요 두려워도 얘기해요 아마 내가 웃어줄 거예요 그대가 걱정하는 것처럼 차갑지 않을 걸요 나 사실은 너무 힘들어요 괜찮은 걸로 보일 뿐이죠 그대도 그렇죠 다 느낄 수 있어요 지나간 일은 지난 일인 거죠 잠시 여행을 떠난 것처럼 그렇게 나 그렇게 기다려도 되나요 냉정하게 말했던 거 그 자리에서 지워버렸죠 좋은 날들만 자꾸 생각나 그게 제일 어렵죠 지금 거기 멈춰서면 다신 못 볼 지도 모르는데 무모해질 순 없는 건가요 처음 그대처럼 또다시 다른 사랑 만나는 일도 쉽지는 않다는 걸 알아요 사랑이 어디서 그리 쉽게 오나요 아무렇지도 않은 그 인사로 나를 속일 순 없을 거예요 아직도 그대와 닿아있는 나니까 너무도 그댈 그리워 울어요 괜찮은 듯 웃어도 아니죠 그대도 그렇죠 다 느낄 수 있어요 지나간 일은 지난 일인 거죠 잠시 여행을 떠난 것처럼 서둘러 서둘러 내 마중을 받아요 난 믿어요 그대라는 걸 It's just a Piece Of My Wish,2003.10.28
이기찬,발라드,울지는 말아야지 몇번씩 다짐을 했죠눈물을 보이면 안 된다고 그대가 뭐라 해도 나를 떠나겠다고말을 해도 못들은 척 할래요이젠 내가 싫어졌다고 하면그대가 너무 미워질테니까요사랑했어요 사랑했어요그댈 지금 붙잡으면 안되는건 가요우리 이제 헤어지면 보고 싶어질텐데이러면 안되요 다시 생각해줘요부탁할게요 가지 말아요그댈 지금 붙잡으면 안 되는건가요우리 이제 헤어지면 만날 수 없을텐데그댈 볼수없다면 많이 힘들거예요미안해요 걱정 말아요 그댈 간직할게요그대 행복 위해 날 기억하지 말아요,2003.09.29
보아 (BoA),댄스,g new? 말해줘요 Whats your dream?두 눈으로 전해줘요 Try me boy조금씩 가까워지는 느낌푸른 바다 반짝이는 꿈처럼모든 게 이뤄진대도그렇지 않은 시간은 찾아오죠하지만 난 믿어요그 언젠가엔 So shine we are!I feel the brightness love저 태양을 감싸 안는다면남김없이 With you 꿈을 모아 Happiness!새하얀 파도가 시작되는 미래에서라면지금 모습 그대로 함께 걸어가요You know what? 제자리 걸음으로신기루를 헤매다 눈을 뜨면In surprise 찾게 되는 그 하나 그 곳으로 나를 데려가줘요행복해 웃음질때도나도 모르게 외로워지기도 하죠하지만 난 믿어요곁에 있어요 So Shine we are!I feel the brightness love 나의 마음이 전해지나요마주잡은 두 손 따스함은 하나죠너를 바라보는 나의 두 눈에 담고 싶어요서로의 빛이 되는 내 기도 속의 My loveYes I'm gonna feel all right gonna take your chance그대와 함께 해요 All I need is loveYes I'm gonna feel all right gonna take your chance그대와 함께 해요 All I need is love모든게 이뤄진대도그렇지 않은 시간이 찾아오죠하지만 난 믿어요 그 언젠가엔 So Shine we are!I feel the brightness love 저 태양을 감싸 안는다면남김없이 With you 꿈을 모아 Happiness!새하얀 파도가 시작되는 미래에서라면지금 모습 그대로 함께 걸어가요I feel the brightness love 나의 마음이 전해지나요마주잡은 두 손 따스함은 하나죠너를 바라보는 나의 두 눈에 담고 싶어요서로의 빛이 되는 내 기도 속의 My loveYes I'm gonna feel all right gonna take your chance그대와 함께 해요 All I need is loveYes I'm gonna feel all right gonna take your chance그대와 함께 해요 All I need is loveYes I'm gonna feel all right gonna take your chanceYes I'm gonna feel all right gonna take your chance ,2003.12.04
이수영,발라드,이제모두 세월따라 흔적도 없이 변해갔지만 덕수궁 돌담길엔 아직 남아 있어요 다정히 걸어가는 연인들 언젠가는 우리모두 세월을 따라 떠나가지만언덕밑 정동길엔 아직 남아있어요눈덮힌 조그만 교회당 향긋한 오월의 꽃향기가가슴깊이 그리워지면 눈내린 광화문 네거리 이곳에이렇게 다시 찾아와요 언젠가는 우리모두 세월을 따라 떠나가지만언덕밑 정동길엔 아직 남아있어요눈덮힌 조그만 교회당 향긋한 오월의 꽃향기가가슴깊이 그리워지면 눈내린 광화문 네거리 이곳에이렇게 다시 찾아와요 언젠가는 우리모두 세월을 따라 떠나가지만언덕밑 정동길엔 아직 남아있어요눈덮힌 조그만 교회당 ,2004.01.12
성시경,발라드,차마...저기 저문을 닫아요 우리의 추억이 흩어져요 슬픈 눈 하지말아요 또 다시 그댈 안고싶어져요 이제 부질없는 일이죠 내마음 애써 추스려야죠 그대라도 내가 아끼는 그대라도 돌아서는 발걸음 아프지 않아야하는데 입술을 깨물죠 또 발끝만 보죠 눈물이 자꾸만 차올라 편한 표정지으며 또 웃음보이며 잘가라는 말 해줘야 하는데 입술만 떼어도 눈물부터 흘러와 떠나가는맘 슬프게 할까봐 음~ 그댈사랑한다는 말 차마 하지 못했죠 시간은 흘러가겠죠 그렇게 사랑도 바래지겠죠 이별이 다그런거죠 그래요 잠시만 아픈거예요 내 어깨에 작은 떨림도 입술끝에 고이는 눈물도 괜찮아요 내가 슬픈건 그대 모습 나의 앞에두고도 할말을 다 못하는 거죠 입술을 깨물죠 또 발끝만 보죠 눈물이 자꾸만 차올라 편한 표정지으며 또 웃음 보이며 잘가라는 말 해줘야 하는데 입술만떼어도 눈물부터 흘러와 떠나가는맘 슬프게 할까봐 음~ 그댈 사랑한다는 말 차마 하지 못했죠 워~~ 그댈 기다릴꺼란말 차마 하지못했죠 ,2003.10.16
투샤이,발라드,너를 너무 많이 사랑하니까 니가 있어 이 세상이 난 행복하니까 약속해줘 우리 조금은 부족해도 서로의 잘못을 감싸주기로 해  이제 부터는 혼자가 아닌거야 내가 있잖아 힘들었던 건 모두 잊고 나의 어께에 기대 그동안 스쳐갔던 사람들은 모두 오늘을 위한 과정이었다고 묻어주기로 해 아무일 없던 걸로해 그려왔던 나의 사랑이 그게 바로 너였던 거야 왜 이제서야 알게됐는지 빨리 만나지 못했는지 우연히 지나가던 하루가 이젠 너무 행복해졌어 너만 있으면 누구도 부럽지 않으니까 너를 너무 많이 사랑하니까 니가 있어 온 세상이 아름다우니까 약속해줘 사랑하는 사람을 위해 한 두번 실수는 이해하기로 해 이루지 못했었던 지나간 사랑 때문에 이젠 슬퍼할 필요없어요 내가 있으니깐 생각하지 않아도돼 헤어지기 싫어서 조금씩 더 천천히 걷고 있어 그 어떤 일보다 이시간이 나에겐 제일 소중하니까 이만큼너를 너무 많이 사랑하니깐 너 때문에 이 세상을 난 살아가니까 약속해줘 어떤 시련이 온다해도 우리의 사랑을 지켜가기로 해 이렇게 너를 너무 많이 사랑하니까 힘들어도 이세상이 아름다우니까약속해줘 내가 없이 너 어디에 있어도 널위한 내 마음 기억하기로 해 이렇게 영원히 함께 가기로 해 ,2003.09.08
이효리,댄스,Baby I just want u to know I don`t wanna lie to u Baby I won`t let u come into my heart Just do it do it do it n gruv it dump me the mic then i jump to the stage cuz i flowin like the livin large dayz to the dayz n the nightz when i rhyme tight flight flash light b boy stances all night you keep movin wit billy jean i had fun we could freakin knowin i'm not the one she moved like the h o o k i n style make my brothers go wild you look good lady in the blue dress you make me love you make me nervous and impressed I wanna take you home cuz you make me lick you gave me and i givin you back deep in my heart 너를 바라보고 있다는걸 알고 있겠지 네게 빠져든 눈빛 처음 만난 너에게 어떻게 들릴까 첫눈에 반했다는 고백 cuz 이미 알고 있었지 나를 보고 있던 걸 내게 빠져든 네 눈빛이 날 부르네 이리 걸어오겠지 살짝 올려 보겠지 Hey Girl 오늘 밤 어떠냐고 내게 묻겠지 첫눈에 반했단 말이 좋긴 하지만 진심이 아니란 것쯤 나도 알고 있지 내가 No 라고 너를 거절한대도 넌 한번 웃고 다른 여잘 찾겠지 예 No Matter how hard u try Can`t tell u why why why No Matter how fine u are Can`t tell u why why why No Matter how hard u try Can`t tell u why why why No Matter how fine u are Can`t tell u why why why 이미 알고 있었지 나를 보고 있던 걸 내게 빠져든 네 눈빛이 날 부르네 이리 걸어오겠지 살짝 올려 보겠지 Hey Girl 오늘 밤 어떠냐고 내게 묻겠지 눈이 마주치네 날 보고 있잖아 꽤 괜찮아 보여 멋진 스타일 그냥 따라볼까 그가 이끈대로 후회할지 몰라 이밤이 지나면 밤이 지나면 후회가 찾아오지 무슨 말야 너를 놓치면 나 역시 마찬가지 이런 식은 곤란해 오늘밤 줄 수 있는 것도 어어 어어  예 놓치진 않길 바래 부끄런 자신을 봐 이미 알고 있었지 나를 보고 있던 걸 내게 빠져든 네 눈빛이 날 부르네 이리 걸어오겠지 살짝 올려 보겠지 Hey Girl 오늘 밤 어떠냐고 내게 묻겠지 이미 알고 있었지 나를 보고 있던 걸 내게 빠져든 네 눈빛이 날 부르네 이리 걸어오겠지 살짝 올려 보겠지 Hey Girl 오늘 밤 어떠냐고 내게 묻겠지 이미 알고 있었지 나를 보고 있던 걸 내게 빠져든 네 눈빛이 날 부르네 ,2003.08.13
휘성 (Realslow),R&B/Soul,더 이상은 내겐 없겠죠그대의 아침인사로 눈뜨는 내 하루는 헤어지기 싫은 그대를 집으로 데려다주는 기쁜 하루는I am missing you what should i do 내사랑은 조금도 변한게 없지만 Don't say good bye 쉬운 그 말조차나 할수 없는 바보가됐죠 언제라도 할수 있겠죠 그대가 아플때 마다 밤새운 내 기도는 그사람이 미워보이면 내곁에 돌아오라는 슬픈 기도는 I am missing you what should i do 내 사랑은 한번도 후회가 없지만 Don't say good bye 쉬운 그말조차난 그때는 왜 못했었는지 지금보다 더 아무말 없이 살수는 있겠죠 그때까지 나 우 사진속에 웃고있는 그대를 꼭 안고서 I am missing you what should i do 내사랑은 조금도 변한게 없지만Don't say good bye 쉬운 그말조차 나 할수없는 바보가됐죠 더 이상은 내겐 없겠죠 ,2003.08.21
아소토 유니온,R&B/Soul,언제부턴가 많은 말이 왜 우리에게 필요 없었지 수많은 밤을 함께 보낸 우리들에게 다가오는 아름다운 날들 우린 서로 마냥 끌렸지 우린 마치 자석 같았어 아름다운 너의 손을 처음 잡았을 때의 나 느껴지는 너와 나 둘만의 사랑 oh baby yeh oh yeh ho baby baby baby baby baby I love you baby baby baby baby yeh oh yes you are Think about you Think about you Think about baby My baby is you just you at me tonight oh yeh 그 많은 날을 혼자 있었지 baby 마치 얼음처럼 차가웠던 날들 나를 향한 너의 미소를 느꼈을 때 내 마음은 이미 타오르는 한 여름 서로 미워한 적도 있었지 baby 싸우는지 연애인지 모를 만큼 그 때마다 우린 이 노래를 들으면서 서로의 얼굴 빤히 보며 웃었던 그 기억 여기서 또 한번 너와 나 둘만의 사랑을 느껴지네 느껴지네 오늘 밤 baby uh baby baby baby baby baby I love you baby baby baby baby all light oh baby Think about you Think about youThink about you baby,2003.11.18
휘성 (Realslow),R&B/Soul,너무 다 변해서네가 아닌것 같아손을 잡기가 힘이들었나봐 baby너무 기다려서아주 조금 지친 맘에너를 반겨줄힘이 없었나봐꼭 돌아오라고여기 있겠다고가는 네 등 뒤에말 못하고혼자 약속 했었는데많이 보고 싶었다는하고싶던 그 말보다왜 돌아왔냐는 말이나도 모르게 먼저 나와애써 웃어 보이려는너를 다시 울리고서내 맘도 울고 있는데날 보는 눈빛도너무 많이 변해서마주보기가 힘이들었나봐 baby너무 낮설어서안녕이란 네 인사에반겨 대답해 줄힘이 없었나봐떠나지 말라고거기 서달라고가는 네 등 뒤에말 못하고혼자 울고 있었는데많이 보고 싶었다는하고싶던 그 말보다왜 돌아왔냐는 말이나도 모르게 먼저 나와애써 웃어 보이려는너를 다시 울리고서내 맘도 울고 있는데이대로 네가 다시돌아선다면돌아선다면널 다시 말 못하고보내고 나면보내고 나면또 네가 없던 그날처럼나 멍하니 너의 생각에네가 다시 와 주기만애태우며 지날텐데네가 떠난 그 날처럼하고싶은 말 못하고왜 돌아왔냐는 말만나도 모르게 하고있어다시 등을 돌리려는너를 잡지 못하고서나는 또 울고 있는데많이 보고 싶었다는하고싶던 그 말보다왜 돌아왔냐는 말이나도 모르게 먼저 나와애써 웃어 보이려는너를 다시 울리고서우는 널 보고내 맘도 울고 있는데,2003.08.21
조장혁,발라드,그리워하겠죠 아마 나처럼 밤새 뒤척이며 울고 있겠죠 성급한 이별로 떠나간게 걸려서 그대 더 아플지도 몰라 받으면 말없이 끊는 전화가 가끔 젖어들려 오는 그대가 어쩌면 나 없이 많이 힘들 다는걸 알리고 싶은 지도 몰라 태우려 모아둔 내 사진 보다가 울컥 또 눈물이나 가슴을 치는건 아닌지 그런 그대 일까봐 난 기다려야해 그대가 내게 준 작은 기억마저도 잊혀지지 않는건 죽어도 나 않되는건 아직 사랑하기에 함께 한 그곳을 찾아갈 때마다 그대 다녀간 뒤라 향기가 나는건 아는지 그런 그대 일까봐 난 기다려야해 그대가 내게 준 작은 기억마저도 잊혀지지 않는건 죽어도 나 않되는건 아직 사랑하기에 - ,2003.09.30
BMK,발라드,떠나버려 더이상 사랑을 믿지는 않아 이제는 지워버려 너와의 추억을 태워버렸으니 너 떠난 뒤에 나 이렇게 너를 보낸 후 너 또다시 날 날 사랑한다고 말할 수 있는거야 이제는 떠나가 날 자꾸 귀찮게는 하지마 뒤돌아 가는 니모습을 나는 오늘도 사랑은 없다고 믿어 떠나버려 더이상 사랑을 믿지는 않아 이제는 지워버려 너와의 추억을 태워버렸으니 - 간 주 중 -이제는 떠나가 날 자꾸 귀찮게는 하지마 뒤돌아 가는 니모습을 나는 오늘도 사랑은 없다고 믿어떠나버려 더이상 사랑을 믿지는 않아 이제는 지워버려 너와의 추억을 태워버렸으니 떠나버려 더이상 사랑을 믿지는 않아 이제는 지워버려 너와의 추억을 태워버렸으니 차라리 너에게 차갑게 대하는 날 미워해 바보처럼 애원하는 내 모습은 없을 테니 워 오 떠나 이젠 내게서 사랑을 믿지 않아 떠나버려 더이상 사랑을 믿지는 않아 이제는 지워버려 너와의 추억을 태워버렸으니 ,2003.10.17
왁스,발라드,너때문에 매일 밤을 울었어 그렇게 온 밤을 새웠어 세월가면 잊혀질 줄 알았는데 잊을 때도 됐는데 또 하루가 지나가면 그만큼 내 맘에 아쉬움만 쌓여 너 떠나도 사소한 내 습관속에 아직 너는 남아있는데 왜 그랬어 뭐가 그리 서운했어 헤어질 정도로 미웠니 후회했어 사소한 나의 자존심 때문에 잡지도 못한채 헤어진걸 후회했었어 아직 늦지 않았어 그냥 오면 돼 처음처럼 우연히 만나 아무말 하지마 다시 시작해 우리는 헤어지지 말았어야해 - 간 주 중 -너 떠난 후 모든 것이 다 변했어 어떻게 살았는지 몰라 혹시 내게 돌아오는 길이 너무 오래돼 찾지 못할 것 같아 아직도 그곳에 살아 아직 늦지 않았어 그냥 오면 돼 처음처럼 우연히 만나 아무말 하지마 다시 시작해 우리는 헤어지지 말았어야해 우리 다시 만나야 할 이유가 있어 너를 사랑하기 때문에 ,2003.09.18
테이,발라드,사랑은... 향기를 남기고가슴 아파서 목이 메어서 안간힘을 써봐도 피해 갈 수도 물러지지도 않는 이별 인가봐 너무 놀라서 자꾸 겁나서 웃음으로 이기려해도 눈치 빠른 눈물이 더 먼저 알고 날 흘러 난 소란스레 사랑했나봐 널 줬다 이내 뺏는 걸 보니 분 넘친 행복을 또 시기했나봐 널 보내야만 하나봐 I miss the love that I shared with U 온 세상이 취한 것 같아 눈부셨던 우리 추억이 열 오르듯 비틀대잖아 니 품에 살았던 날들과 꿈꾸었던 사랑이 다 부서져 또 흩어져 향기로 I can't live without your love 내가 못나서 잡지 못해서 돌아 가슴 쳐봐도 지워 지지도 덜어지지도 않는 사랑 인가봐 니가 미워서 누굴 만나서 다시 시작 해 보려해도 수많은 니 그리움이 날 체하게 만들어 넌 나보다 더 용감한가봐 날 사랑한 적 없던 것처럼 잘 살아가는데 날 지워 가는데 난 왜 널 못 잊는 거니 I miss the love that I shared with U 온 세상이 취한 것 같아 눈부셨던 우리 추억이 열 오르듯 비틀대잖아 니 품에 살았던 날들과 꿈꾸었던 사랑이 다 부서져 또 흩어져 향기로 이렇게 하루 이틀이 가고 눈에 멀어져 살다가 보면 언젠간 또 가슴에서도 무뎌지는 거라고 그렇게 말을 하기까지 얼마나 싸워야 난 할지 보이지 않는 나와 또 볼 수 없는 널 앞에 두고 I miss the love that I shared with U 그 언제쯤 자유로울까 니 이별도 못 한 게 있어 내 안에 널 데려가는 일 난 그래 괜찮아 오늘도 너 땜에 힘 겨워도 이 지독한 내 아픔도 우리가 사랑한 흔적인걸 ,2004.01.05
김연우,발라드,언제 보여줄꺼야니가 어딜 볼게 있다고요즘 매일 듣는 말친구들 날 놀리는말내 옷장에 입을 옷이왜 이리 없나요거릴 걷다가도 가게 유리에머릴 쓸어넘기죠 라모퉁이 뒤에 숨어 멀리 그대오는 길한참 바라보다웃음이 나 들킬 뻔했죠모퉁이 뒤에 숨어 그대 날 찾는 눈빛너무 행복해서 하마터면 울뻔했죠촌스러웠었는데진짜 첨엔 별루였는데내팔에 매달린 채날 놀리는그대의 말내 손위에 적어줬던 그대의 전화번호몇번을 걸었다 또 끊었다그날밤 날 봤다면얼마나 웃을까모퉁이 뒤에 숨어 멀리 그대오는 길한참 바라보다 웃음이 나 들킬뻔했죠모퉁이 뒤에 숨어 그대 날 찾는 눈빛너무 행복해서 하마터면 울뻔했죠매일 아침 그대 있음에나 감사드려요그댈 닮고 싶은 내 맘 아나요꿈을 꾸죠 곱게 나이 든그녀와 그옆에그대 손 꼭 쥔채로 웃고 있는 나창밖에 눈이와요 우리 처음 만났던밤 처럼 하얗게 그대도 보고 있나요사랑이 내리네요 그대란 사람내 마음 가득 내려요 보고 싶어요그대 밤도 아침도그대 작은 움직임까지,2004.01.06
JK 김동욱,발라드,우리의 사랑이 한 줄기 눈물 되어서 내 가슴을 적셔와 우리의 사랑이 초라한 추억 되어서 내 가슴에 상처를 새겨 나였잖아 나였잖아 네옆에서 늘 지켜주던 사람 다른 사람곁에서 나를 지워가는 널 바라보고만 있는 나 돌아와 제발 안올 줄 알면서도 매일 밤 내 꿈속에서 널 기다리며 울고 있어 날 버린 우리 마지막 사랑까지도 간직하고 싶어 너였잖아 (나의 사랑) 너였잖아 내곁에서 늘 지켜주던 사람 다른 사람곁에서 나를 지워가는 널 바라보고만 있는 나 돌아와 제발 안올 줄 알면서도 매일 밤 내 꿈속에서 널 기다리며 울고 있어 날 버린 우리 마지막 사랑까지도 간직하고 싶어 더 이상 무엇도 묻지 않을게 그냥 돌아오면 돼 돌아와 제발 안올 줄 알면서도 매일 밤 내 꿈속에서 널 기다리며 울고 있어 날 버린 우리 마지막 사랑까지도 간직하고 싶어 ,2003.08.05
이수영,발라드,가지려고 가지려고 가져보려고무던히원하고 바랬죠잠시라도 그대곁에있는 동안엔모른척내것이라 믿었죠웃는 그대 얼굴을한참 못본 후에야알았죠더는 어려운 일인 걸갖지 못한그대 마음이못내 서러웠지만보내야 했죠사랑이란 못된 이유로그대 맘을 잡기엔너무 늦어버린 걸알죠잊으려고 잊으려고 잊어보려고여전히입술을 깨물죠하루라도 그대없이살아보려고아닌 척웃어보기도 하죠어떡하죠 내 맘이내 맘같지 않아서눈이 시리도록보고 싶은데바보같은나는 이래요사랑했던 순간만기억해내고내 마음도그대 마음도모두 잃어버린 채아파하네요눈물도기다려보겠단 말도보일 수 없던나를 모르죠변해버린 건 그댄데왜 내가 미안할까요갖지 못한그대 마음이못내 서러웠지만보내야죠사랑이란 못된 이유로그대 맘을 잡기엔너무 늦어버린 걸알죠,2003.08.21
은지원,랩/힙합,"희미해진 옛사랑이 왜 또다시 생각나지",2003.09.05
서영은,발라드,이젠 더이상 날 잡지 않겠다는낮은 목소리 이렇게 날 울게할 줄 몰랐어그 누구도 모르게 스민 그대향기가더 내 안에 가득 고여 아무도 들어올 수 없는걸사랑하는 방법 하나 알지 못한채로그대 그 뜨겁게 많은 그 눈빛에 나 굳어져 갔나봐나 이제 천사가 될거야그대의 맘을 날아다닐거야수줍던 날들을 버리고서아주 조금씩 하나가 될거야나 이제 사랑을 할거야그대의 마음을 다 가질거야그 안에 머물다 잠든채로그대와 하나가 될거야 영원히~이렇게 머물다가 하나가 되면 울어도 좋을거야난 그대 안에 항상 있으니까나 이제 천사가 될거야그대의 맘을 날아다닐거야수줍던 날들을 버리고서아주 조금씩 하나가 될거야나 이제 사랑을 할거야그대의 마음을 다 가질거야그 안에 머물다 잠든채로그대와 하나가 될거야나 이제 천사가 될거야그대만 아는 날갤 가질거야그대를 외면한 날들보다더 많이 사랑해 줄거야나나나나라라나라라라~나라나나나나나라라라~그 안에 머물다 잠들거야하나가 될꺼야~,2004.01.06
정재일,발라드,나 떠나온 곳은 언제나 말없이 그대 두 눈에 흐르던 눈물 깊은 그리움이 강이 되어 흘러 날 그대 품으로 데려가면 난 꿈을 꾸고 있네 바람의 입맞춤에 다시 태어난 꽃잎들이 춤을 추고 있네 나의 마음 속 눈물이 흘러 어느 새 하얀 꽃이 피었네 난 꿈을 꾸고 있네 바람의 입맞춤에 다시 태어난 꽃잎들이 춤을 추고 있네 나의 마음 속 눈물이 흘러 어느 새 하얀 꽃이 피었네 ,2003.12.09
