artist,genre,lyric,date
"강지영, 보라, 한선화, 허가윤 (4minute), 리지 (오렌지 캬라멜)",댄스,처음인 걸시간이 멈춘 느낌Ain't no reason사랑에 빠졌나봐너 아니면 보이지가 않아Oh boy한걸음 더 Oh내게 내게 와줘하루에도 수십번씩널 널 널생각하면 나도 몰래Love Love Love말은 못하고 시간이 없어도너만 있으면 AlrightI know You knowLove meYou know I knowKiss me오늘이 가면 The endSad tonight Oh내게 다가와내게 다가와줘Come tonight Oh나를 바라봐이 밤이 가기전에슬픈 인어공주처럼Oh 말도 못하고물거품 되버리기 전에내게 키스해줘Oh Oh Kiss meOh Kiss meOh Oh Kiss meOh Kiss Kiss 해줘나 어쩌면 폭 빠질 것만 같아Love is magic마법에 걸렸나봐너 아니면 날구해줄 수 없어 boy어서 빨리 Oh내게 내게 와줘혼자 남게된 밤너에게 못다한 말차갑게 식어버린 방 안에서연락만 기다리고 있어눈치도 참 없어애가 타도 몰라주는 너Hey youI know You knowLove meYou know I knowKiss me내일이 오면 The endSad tonight Oh내게 다가와내게 다가와줘Come tonight Oh나를 바라봐이 밤이 가기전에슬픈 인어공주처럼Oh 말도 못하고물거품 되버리기 전에내게 키스해줘Oh Oh Kiss meOh Kiss meOh Oh Kiss meOh Kiss Kiss 해줘Love to me내게 와줘Say love me love meCome with me boySad tonight Oh내게 다가와내게 다가와줘Come tonight Oh나를 바라봐이 밤이 가기전에슬픈 인어공주처럼Oh 말도 못하고물거품 되버리기 전에내게 키스해줘Oh Oh Kiss meOh Kiss meOh Oh Kiss meOh Kiss Kiss 해줘,2012.12.26
은지원,랩/힙합,나 오늘밤 원하는 걸 하나 들어줘요아무나 잘 놀게 할 노랠 들어줘요I wanna dance dance dance dance dance아무나 dance dance dance dance danceI wanna dance dance 아무나 dance danceI wanna dance dance 누구나 dance dance 머리 허리 무릎 팔 다리움직여봐 남들과 달리Yo look sexy that's my darling우리만의 축제 즐거운 Party하나 둘 셋 넷 모여봐 빨리난리다 난리 펄쩍 뛰고 난리멀뚱멀뚱 너는 모 하니shake it shake it let's move yo bodygive give give give it all you got give it all you gotgive give give give it all you got give it give it all you gotgive give give give it all you got give it all you gotgive give give give it all you got give it give it all you gotDance나 오늘밤 원하는 걸 하나 들어줘요아무나 잘 놀게 할 노랠 들어줘요I wanna dance dance dance dance dance아무나 dance dance dance dance dance요리 조리 눈치 보지 말고SHOW ME WHAT YO GOT JUST FOLLOWFEEL 가는 대로 RYTHEM 을 타고 그녀를 향한 내 시선을 고정전진 전진 너에 대한 도전밑져봐야 본전 쉽지 않은 던전들이대 들이대 do the damn ting미치게 놀아볼래 아주 거칠게I wanna dance dance 아무나 dance danceI wanna dance dance 누구나 dance dance I wanna dance dance You wanna dance dance Don't stop party tonightgive give give give it all you got give it all you gotgive give give give it all you got give it give it all you gotgive give give give it all you got give it all you gotgive give give give it all you got give it give it all you gotThe Roof The Roof The Roof is on fire fireThe Roof The Roof The Roof is on fire fireDanceI wanna dance dance 아무나 dance danceI wanna dance dance 누구나 dance dance I wanna dance dance You wanna dance dance Don't stop party tonight,2012.12.21
NS 윤지,댄스,AySo I'm askingDo you love meCause I love youI'm asking girlCause I really need to knowIs it for realand how deep does it goDo you love meCause I love youJust know thatI will always be the onethat you can run toHear it girl보고 싶었어가끔 생각했었어계절을 타는 건지니가 그리워서이젠 숨기지 말고 말해고백하라고내가 아파했던 그만큼사랑하자고 ohWoo baby baby무엇보다 너를 사랑해결혼해서 행복하게 사는 건꼭 나랑해바람에 못 날아가게내가 꽉 잡아줄게추울 땐 옷도 벗어주고널 꽉 안아줄게If you love meIf you want me더 세게 날 안아줘요If you love meIf you want me내게로So tell me baby불꺼진 가로등 뒤에 서서둘만의 눈빛을 마주보고Kiss me show meReally really love me날 안아줘요혹시 나와 똑같은 생각을 하는지날 바라보는 눈빛이 뭔가 다른걸너만이 나에게 쉴 수 있는 집너없는 내 길은 꾸불꾸불한 길바람이 불어도 날 막아주는 힘I want your loveI need your loveIf you love meIf you want me더 세게 날 안아줘요If you love meIf you want me내게로So tell me baby불꺼진 가로등 뒤에 서서둘만의 눈빛을 마주보고Kiss me show meReally really love me날 안아줘요내 가슴 한켠에 그대를 쓰고아무도 지울 수 없게 숨겨놓고Yes Kiss me show meReally really love me온몸이 마비 된것 같이 날Hold me too tightIf you love meIf you want me더 세게 날 안아줘요If you love meIf you want me내게로So tell me baby불꺼진 가로등 뒤에 서서둘만의 눈빛을 마주보고Kiss me show meReally really love me날 안아줘요너만이 나에게 쉴 수 있는 집너없는 내 길은 꾸불꾸불한 길바람이 불어도 날 막아주는 힘I want your loveI need your love너만이 나에게 쉴 수 있는 집너없는 내 길은 꾸불꾸불한 길바람이 불어도 날 막아주는 힘I want your loveI need your love,2012.11.01
"김범수, 박정현",발라드,언제부터인지 그댈 멀게 느낀 건 다른 누군가와 함께 있는 걸 본 후 하얀 눈이 내린 겨울밤에 그의 품에 안긴 모습이 나의 가슴 속에 너무 깊이 남아있기 때문에 힘든 이별이란 말을 전할 수밖에 아무 생각 할 수 없어 그저 돌아설 뿐 조금 기다려줘 나를 아직 내겐 너무나 가슴 벅찬 일인걸 다시 사랑할 수 있을 때까지 그대 생각해줘 나를 지난 겨울 어느 날 함께 지내왔던 날들을 그리움에 눈물 흘러 내릴 때까지 언제까지일까 그댈 잊고 사는 건 이미 나를 잊은 채로 살고 있을까 지금 다시 눈이 내리지만 아무 말도 없는걸 그댈 보고 싶은 마음에 난 다시 생각하지만 그 날 그 모습을 잊을 수가 없기에 아무 생각할 수 없어 그저 기다릴 뿐 조금 기다려줘 나를 이해할 수 있을 때까지 그대 기다릴 수 있다면 그리 오랜 시간만은 아닌걸 그대 생각해줘 나를 하얀 눈을 맞으며 홀로 서 있는 모습을 그리움에 눈물 흘러 내릴 때까지 조금 기다려줘 나를 이해할 수 있을 때까지 그대 기다릴 수 있다면 그리 오랜 시간만은 아닌걸 그대 생각해줘 나를 하얀 눈을 맞으며 홀로 서 있는 모습을 그리움에 눈물 흘러 내릴 때까지 조금 기다려줘 나를아직 내겐 너무나 가슴 벅찬 일인걸다시 사랑할 수 있을 때까지그대 생각해줘 나를지난 겨울 어느 날함께 지내왔던 날들을그리움에 눈물 흘러 내릴 때까지조금 기다려줘 나를나를 이해할 수 있을 때까지그대 기다릴 수 있다면그리 오랜 시간만은 아닌 걸그대 생각해줘 나를하얀 눈을 맞으며홀로 서 있는 모습을그리움에 눈물 흘러 내릴 때까지,2012.11.30
G-DRAGON,랩/힙합,크레용 (Crayon)GET YOUR CRAYONGET YOUR CRAYON머리 어깨 무릎 발Swag check swag check머리 어깨 무릎 발Swag check swag check아직도 꿀리지 않아Yes I’m a pretty boy난 날아다녀 so fly날라리 boy월화수목금토일 난 바빠 오빠 나빠 Bad boyI’m a G to the D Gold N Diamonds boy누가 아니래U know I beez that오늘의 DJ나는 철이 너는 미애아가씨 아가씨난 순결한 지용씨이리 와봐요 귀요미 네 남자친구는 지못미넌 마치 닮았지 내 이상형 So give me some김태희와 김희선 Oh my god 전지현Why so seriousGet your crayon Get your crayon Get your cray Get your crayonGet your crayon Get your crayon Get your cray Get yourWhy so seriousCome on girls Come on boys Come on come on Get your crayon crayon Come on girlsCome on boys Come on come on Get your crayon crayon 머리 어깨 무릎 발 swag내 카드는 BLACK 무한대로 싹 긁어버려이 노랜 CRACK 무한궤도 확 돌려버려감 떨어진 분들께 난 한 그루 감나무콧대 높은 분들께 기죽지 않는 깡다구어중이건 떠중이건 편견 없이 CRAYON잘 나가던 망나니건 차별 없이 CRAYON하나 둘 three four 왔다 갔다 돌리고차분하게 slow it down 심심하면 좀 더 빠르게 달려라서울 대전 대구 부산손뼉을 치면서노래를 부르며즐겁게 같이 춤을 춰링가링가링파트너 바꿔머리 어깨 무릎 발 무릎 발몸을 흔들어 ROCKWhy so seriousGet your crayonGet your crayon Get your crayGet your crayonGet your crayonGet your crayon Get your cray Get yourWhy so seriousCome on girls Come on boys Come on come on Get your crayon crayon Come on girlsCome on boys Come on come on Get your crayon crayon Get your crayon crayonGet your crayon Come on girls Come on boysCome on Come onCome on Come onCome on girlsCome on boys Come on Come on Come on Come on머리 어깨 무릎 발 swag,2012.09.15
미쓰에이,댄스,This is for all the  independent ladies Let's go 나는 남자 없이 잘 살아 그러니 자신이 없으면  내 곁에 오지를 마 나는 함부로 날 안 팔아 왜냐면 난 I don't need a man  I don't need a man What I don't need a man  I don't need a man 진짜 I don't need a man  I don't need a man 정말 I don't need a man  I don't need a man 나는 남자 없이 잘 잘 살아 내 돈으로 방세 다 내 먹고 싶은 거 사 먹고  옷도 사 입고 충분하진 않지만 만족할 줄 알아 그래서 난 나를 사랑해 hey 부모님의 용돈 내 돈처럼  쓰고 싶지 않아 나이가 많아 손 벌리지 않는 게  당연한 거 아냐 그래서 난 내가 떳떳해 hey Boy don't say  내가 챙겨줄게 내가  아껴줄게 No No Boy don't play 진지하게 올 게 아니면 나는 남자 없이 잘 살아 그러니 자신이 없으면  내 곁에 오지를 마 나는 함부로 날 안 팔아 왜냐면 난 I don't need a man  I don't need a man What I don't need a man  I don't need a man 진짜 I don't need a man  I don't need a man 정말 I don't need a man  I don't need a man 나는 남자 없이 잘 잘 살아 잘난 체는 안돼 딴 데서는 통할지 몰라도 너만큼 나도 잘나진 않았지만 자신감은 넘쳐 그래서 난 나를 사랑해 hey 내 힘으로 살게 딴 애처럼  부모님 잘 만나 남자 잘 만나 편하게 사는 거 관심이 없어 그래서 난 내가 떳떳해 hey Boy don't say  내가 너의 미래 나를  믿고 기대 No No Boy don't play 나를 존중할 게 아니면 나는 남자 없이 잘 살아 그러니 자신이 없으면  내 곁에 오지를 마 나는 함부로 날 안 팔아 왜냐면 난 I don't need a man  I don't need a man What I don't need a man  I don't need a man 진짜 I don't need a man  I don't need a man 정말 I don't need a man  I don't need a man 나는 남자 없이 잘 잘 살아 매일 아침 일찍 일어나서 하루종일 바빠서 밥 한 끼 제대로 못 먹어 하지만 내가 좋아서 한 일이야  돈이야 작지만 다 내 땀이야 남자 친구가 사준 반지 아니야 내 차 내 옷 내가 벌어서 산 거야 적금 넣고 부모님 용돈  드리고 나서 산 거야 남자 믿고 놀다 남자 떠나면  어떡할 거야 이런 내가 부러워 부러우면 진 거야 나는 남자 없이 잘 살아그러니 자신이 없으면 내 곁에 오지를 마나는 함부로 날 안 팔아왜냐면 난I don't need a man I don't need a man WhatI don't need a man I don't need a man 진짜I don't need a man I don't need a man 정말I don't need a man I don't need a man나는 남자 없이 잘 잘 살아,2012.10.15
달샤벳,댄스,우우 우 우우 우우우워어어어우우 우 우우 우우어떤 별에서 태어났길래Mister Babe눈에 확 띄는 건데 oh어쩜 날 빤히 쳐다보는지빛이 번쩍 나 쓰러져 어떡해어머 어머 어머나너만 보면 ooh yeah띵동 벨이 울려 난우우우워어어어귀를 꼭꼭 숨겨도 콩닥콩닥 babe삐리리 삐리리 time's upI love you boy oh있기 없기 그러기너 정말 있기 없기 그러기타는 내 맘 모르니왜 너는 내 맘을 몰라 oh쥐었다 폈다 그러니왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh우우 우 우우 우우우워어어어우우 우 너 자꾸 이러면나 울지도 몰라 oh내 볼을 힘껏 꼬집어봐도아야 아파 꿈은 아닌것같애 oh비밀투성이 널 알고 싶어Tell me babe 널 훔쳐보고 싶어깜짝 깜짝 놀라 난너만 보면 ooh yeah몸이 꽁꽁 얼어 난우우우워어어어꿈만 꿔도 나타나아른아른 babe삐리리 삐리리 time's upI love you boy oh있기 없기 그러기너 정말 있기 없기 그러기타는 내 맘 모르니왜 너는 내 맘을 몰라 oh쥐었다 폈다 그러니왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh우우 우 우우 우우우워어어어우우 우 너 자꾸 이러면나 울지도 몰라 oh눈을 가려도 넌 마치 Ping Pong나를 시끄럽게 울려 Like 띵동너만 보면 Hiccup 딱 걸렸어 Bingo사르르르 녹아녹아 몰라 모르겠어시간 없어 Come to me나와 시작해줘Magic hour count with me너 정말 있기 없기 그러기To be or not to be boy있기 없기 그러기너 정말 있기 없기 그러기타는 내 맘 모르니왜 너는 내 맘을 몰라 oh쥐었다 폈다 그러니왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh우우 우 우우 우우우워어어어우우 우 너 자꾸 이러면나 울지도 몰라 oh있기 없기 그러기,2012.11.13
리쌍,랩/힙합,네가 떠나고 늘 슬프다 아무리 슬퍼해도 슬픔이 모자라 맘 놓고 아파할 곳을 찾아 숨는다 불 꺼진 집 안에 멈춰진 차 안에 너의 집 앞에 사랑 잃은 삶은 가난 남아 있는 것은 그저 텅 빈 내 맘 너와 난 마치 더 이상 함께 할 수 없는 낮과 밤 우리가 나눠가진 것은 그리움 하나 술에 취해 불쑥 찾아와 오늘은 오빠랑 잘 거라며 떼를 쓰고 베렛나루 만지며 내 품에 누워 보고 싶었다며 말을 하고 왜 오빠는 매일 바쁘냐묻고 소리 없이 울고 그냥 해 본 말이라며 자긴 항상 나를 믿는다고 내 옆을 항상 지켜주던 너와의 모든 것이 다 이제는 그리움이 되고 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 집 앞 계단길 앞에 혼자 눈물 네가 알까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 우린 고운 정보단 미운 정이 더 많아 맨날 싸우고 며칠 동안 안 봐 그렇게 우린 서로 원했던 게 많아 사랑했으니까 없으면 죽고 못 살았으니까 네 몸에 난 점 먹지 못하는 거 너와 싸우고 화해 키스하고 푼 적 운전할 때도 손을 꼭 잡았었던 그 모든 것이 다시 생각 나 잠시라도 곁에 없으면 불안해 너를 보내고 툭하면 멍해 변해 가는 세상이 싫어 너의 기억을 억지로 꺼내 이름 얼굴 웃음 향기 네가 내게 남긴 추억이 너무 많아 네가 내게 남긴 영혼은 아직 남아 살아 숨 쉬어 이렇게 나를 찾아와 사랑이란 두 글자로 다 부숴 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 집 앞 계단길 앞에 혼자 눈물 네가 알까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물 눈물 눈물 또 다시 눈물 눈물 눈물 소리 없이 또  i don't wanna know 내 기억을 다 번지게 해 좁은 골목길 사이 혼자 눈물 누가 볼까 봐 몰래 훔친 눈물 약해지지 않으려 발버둥을 치려다 내 눈물집 앞 계단길 앞에 혼자 눈물네가 알까 봐 몰래 훔친 눈물약해지지 않으려 발버둥을 치려다 내 눈물 ,2013.01.25
노홍철,댄스,나는 나는 돈키호테노가르시아나는 나는 백마 탄 기사노가르시아이 세상에 정의를 위해목숨을 바치지돈과 여자 관심이 없지진짜 예쁜데 그럼 좋아이룰 수 없는 꿈을 꾸고이루지 못할 사랑을 하고이길 수 없는 적과 싸우고견딜 수 없는 고통을 즐기며잡을 수 없는 별을 따는명예와 여자를 존중하는그런 나는 돈키호테 산초내가 누구지 노가르시아빨리 바라 다그바라 세뇨라아싸라 비아따 빠라 뽀드락지 걷어버렸다진물 터져버렸다노랗게 익어 버렸다사랑하는 여잘 위해서라면이 한 목숨도 바칠 수 있지명예와 신의를 위해서라면지구 끝까지 달려갈 거야 산초달려라 달려라달달달달달려라달려라 달려라발에 불나게 달려라달려라 달려라마구 마구 달려라 노가르시아노가리 노가리 노가르시아노가리 노가리 노가르시아노가리 노가리 노가르시아노갈 노갈 노갈 노갈 노가르시아이룰 수 없는 꿈을 꾸고이루지 못할 사랑을 하고이길 수 없는 적과 싸우고견딜 수 없는 고통을 즐기며잡을 수 없는 별을 따는명예와 여자를 존중하는그런 나는 돈키호테 산초내가 누구지 노가르시아노가리 노가리 노가르시아노가리 노가리 노가르시아노가리 노가리 노가르시아노갈 노갈 노갈 노갈 노가르시아,2013.01.05
스피드,발라드,yo I miss you I wish we come back 도저히 그대없이 아무것도 안돼 난 오로지 너여만해 더멀어져 떠나가네 시간이 흘러갈수록 숨막혀 죽을것같애 같애하늘을 원망해 절망속에 날빠뜨렸어 너를 떠나보냈던 그날서부터 땅을쳤어 사람들은 말해줬어 절대 놓지말라고 이런여자 찾기힘들어 다신 또 없을꺼라고 아파도 너무아파 반칙이에요 내가잘못해서 벌을 받고만 있잖아요 하루에도 몇번씩은 나는 후회해요 밤이되면 눈물이 안그쳐서 울게되요나울게되요치료할수있는건 너뿐야 다른 사랑 만난다는 그 말 잘 지낸다고 했었던 그 말다 거짓말이야나 없이 행복하지 말아줘 눈물이나 너무 눈물이나너없는 하루도 난 못살아다 내 잘못이야yo 사진속에 니모습이 사라지고 괜찮아 지겠지란 생각은 착각이고 네가 행복 했으면 해 네가 잘 지냈으면 해 허나 내 맘은 절대 안변해 너와같이 하길원해 전화를 걸어 봐도 아무 대답이 없고 그래도 절대로 I don't wanna let go이제는 나홀로 don't wanna be alone 용서를 빌어도 받아줄지 I don't know hey 아파도 너무아파 반칙이에요 내가잘못해서 벌을 받고만 있잖아요 하루에도 몇번씩은 나는 후회해요 밤이되면 눈물이 안그쳐서 울게되요 나울게되요치료할수있는건 너뿐야 다른 사랑 만난다는 그 말 잘 지낸다고 했었던 그 말다 거짓말이야나 없이 행복하지 말아줘 눈물이나 너무 눈물이나너없는 하루도 난 못살아다 내 잘못이야 떠나가는 너의 뒷모습 보여 오히려 이게 맞는것 같애 가슴 아파도 맘이 한시름놓여 못해준게 한이돼 작은선물 조차 제대로 건네주지못하는게 계속눈물이나 이게 말이돼우린 다시 절대 만날 일 없지 꿈 같은 사랑이야기도 이젠 억지지이제는 나 홀로 don't Wanna be alone용서를 빌어도 받아줄지 I don't know 다른 사랑 만난다는 그 말 잘 지낸다고 했었던 그 말다 거짓말이야나 없이 행복하지 말아줘 눈물이나 너무 눈물이나너없는 하루도 난 못살아다 내 잘못이야,2013.01.07
G-DRAGON,랩/힙합,Yeah 아무 생각 없이 평소와 같이 보통 사람들과 만나 웃고 말하지밤이 되면 TV가 내 유일한 친구고아침해가 떠오르면은 그제서야 잠이 들죠너무 초라해 나 널 많이 좋아했나봐네가 떠난 후 파란 하늘 내 눈엔 노랗게만 보여그댄 어디서 아파해요 나 여기 있어아님 혹시 다른 사람과 다른 사랑하니 보고싶어 my baby내 맘은 이리 울적한데 말할 사람이 없다나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다Maybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you그땐 그랬지 우리사인 투명하고 깨끗했지처음에는 애틋했지 다들 그래 알면서 왜 그랬지why 갈수록 유리 깨지듯 손에 낀 반지가 빛 바래지듯날카로운 칼에 베이듯 속박이란 사슬에 목이 죄이듯늘 좋을 줄 만 알았던 너와의 기억도풀리지 않던 오해 및 상처만 남아 싫어도 헤어져란 말은 끝까지 참았어야만 했는데그래도 싸우고 다투던 그때가 지금보단 나았을텐데내 맘은 이리 울적한데 말할 사람이 없다나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다Maybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you나는 아직도 매일 눈을 뜨면 네가 옆에 있는 것만 같아우리 함께했던 많은 시간들 되돌릴 순 없나 아 아 아내 맘은 이리 울적한데 말할 사람이 없다나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다 아 아 아 아내 맘은 이리 울적한데 말할 사람이 없다나도 가끔 활짝 웃고 싶은데 곁엔 아무도 없다Maybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you oh ohMaybe i'm missing you,2012.09.15
하림,발라드,언젠가 마주칠거란생각은 했어한눈에 그냥 알아 보았어변한것 같아도 변한게 없는 너가끔 서운하니예전 그 마음 사라졌단게예전 뜨겁던 약속 버린게무색해 진데도자연스런 일이야그만 미안해 하자다 지난 일인데누가 누굴 아프게 했건가끔 속절없이 날 울린그 노래로 남은 너잠신걸 믿었어잠 못 이뤄 뒤척일때도어느덧 내 손을 잡아준좋은사람 생기더라음오오 사랑이 다른 사랑으로잊혀지네이대로 우리는 좋아보여후회는 없는걸그 웃음을 믿어봐믿으며 흘러가다 지난 일인데누가 누굴 아프게 했건가끔 속절없이 날 울린그 노래로 남은 너잠신걸 믿었어잠 못 이뤄 뒤척일때도어느덧 내 손을 잡아준좋은사람 생기더라 우워사랑이 다른 사랑으로잊혀지네이대로 우리는 좋아보여후회는 없는걸그 웃음을 믿어봐먼 훗날 또 다시이렇게 마주칠 수 있을까그때도 알아볼 수 있을까라라라 라라라이대로 좋아보여이대로 흘러가니가 알던 나는이젠 나도 몰라라라라 라라라,2004.04.09
"조권, 니엘, 지오 (G.O), 양요섭, 남우현",댄스,This love나에겐 욕심이야This love넘치는 선물이야넌 아니미안한 맘만 커져가매일 매일 매일This love무색의 나를 감싸 안아너라는 빛에 스며들어찬란한 색을 갖게해매일 매일 매일넌 짠해눈물 흐를만큼 아름다워 짠해내게 모든 걸 다 주기만 해나 부서져도 갚지 못해 너에게전부를 걸게해줄 수 있는 건아낌 없이 줄게너만 보면 가슴 미어져와내 사랑짠한 내 사랑을 지켜줄게This love잔잔한 느낌표야This love조그만 쉼표가 돼넌 아니따스한 맘이 번져가매일 매일 매일This love황량한 삶에 단비처럼촉촉히 니가 녹아들어조금씩 자릴 넓혀가매일 매일 매일넌 짠해눈물 흐를만큼 아름다워 짠해내게 모든 걸 다 주기만 해나 부서져도 갚지 못해 너에게전부를 걸게해줄 수 있는 건아낌 없이 줄게너만 보면 가슴 미어져와내 사랑짠한 내 사랑을 지켜줄게이런 맘을 안다면내 노랠 듣는다면언제라도 부를게 널 위해서허락되는 그 날까지내가 곁에 있어도 되겠니그댄 내 삶의 뮤즈언제나 매일 매일 매일넌 짠해금세 쏟아질듯 위태로워 짠해 나의 아픔마저 삼키려 해내 어떤 것도 덮어 주는 너에게전부를 걸게해줄 수 있는 건아낌 없이 줄게너만 보면 가슴 미어져와내 사랑짠한 내 사랑을 지켜줄게너만 보면 미어져와 내 사랑짠한 내 사랑을 지켜줄게,2012.12.26
허각,발라드,조용히 앉아서 우릴 생각해이렇게 돼버린 우릴가만히 눈을 감고 널 기억해네 얼굴 또 우리 둘난 또 서성이면서 우리를 생각해이렇게 돼버린 우릴절대 돌이킬 수 없게 돼버린걸어떡해 난 어떡해어쩌면 모두 끝났겠지만어쩌면 돌이킬 순 없겠지만말도 안돼자신 없단 말은 하지마 어떡해그리워 더 그리워미칠 듯이 난 그리워너의 기억만 가득 남아서이렇게 네가 그리워사랑해 널 사랑해미칠 듯 너를 사랑해난 괜찮아 나는 괜찮아속삭이는 고백까맣게 그을린 밤이 찾아오고네 방에 불이 켜지면흘러나오는 이 노랠 듣겠지이렇게 날 듣겠지어쩌면 너무 늦었겠지만어쩌면 너무 늦었겠지만 말도 안돼자신 없단 말은 하지마 어떡해그리워 더 그리워미칠 듯이 난 그리워너의 기억만 가득 남아서이렇게 네가 그리워사랑해 널 사랑해미칠 듯 너를 사랑해난 괜찮아 나는 괜찮아속삭이는 고백알아 난 나보다널 더 많이 사랑한다고너 없이는 단 하루도숨 쉬며 살아갈 수 없어 그리워 더 그리워미칠 듯이 난 그리워 너의 기억만 가득 남아서이렇게 네가 그리워사랑해 널 사랑해미칠 듯 너를 사랑해난 괜찮아 나는 괜찮아속삭이는 고백밤 하늘을 보며 너를 추억해지울 수도 없는 너를,2013.02.05
빅마마,발라드,미처 정리하지 못한 물건들 언젠가는 버려야 할 걸 알면서 그냥 내버려두는 가끔 뒤적여보는 서랍 속엔 가득 한 사람과의 흔적투성이 그리움에 잔뜩 웅크리는 밤 조심스레 열어보면 그대가 보여 그대 손때가 묻은 자질구레한 추억 난 아직도 작은 서랍 속에 가둬 버린 채 이렇게 그댈 만나요 참다 참다가 견딜 수 없이 보고픈 날 한 번씩 열어요 날 사랑했던 그대만 있기에 서랍 속 추억 여행 속 그대는 언제라도 다가올 듯 내게 미소 지어요 너무나 보고 싶어서 참다 참다가 견딜 수 없이 울고픈 날 한 번씩 열어요 우리 좋았던 그 때만 있기에 나만의 추억 사진 속 우리는 이별할지 모르는 듯 서롤 바라보아요 버릴 수 없었던 내 맘 언젠간 올 것 같아서그 때가 오면 말하고 싶어서 너무 힘들었다고 그댈 잊기 싫어 간직했다고 보고 싶어요 참다 참다가 Don't be afraid 견딜 수 없이 서러운 날 한 번씩 열어요 You're my everything 이젠 알 것 같아 오지 않을 그대 서랍 속 추억 주인은 정말 나 혼잔 가요 진정 내게 다 버리고 갔나요 그래도 차곡히 정리해 내게 유일했던 그댈 만난 곳이제 그만 닫아둘게요,2012.12.27
현아,댄스,Ice cream Ice creamI'll melt you down like Ice creamIce cream Ice creamI'll melt you down like Ice cream난 달콤한 아이스크림 넌 녹아내릴걸상큼한 Ice cream cream cream cream cream초콜렛 Ice cream 내 까만 피부처럼달콤한 Ice cream cream cream cream creamOh Hey boy 다 일로 와요모두 하나같이 다 똑같이 날 보곤Hey girl 난 몰라 몰라 몰라 녹아 버릴지도 몰라서두르지 마 BoyMa diamond ring so bling bling보여줄게 내 Sexy swag한번 보면 다 혹하지웬만하면 다 항복하지I got 31 flava 때론 바닐라처럼 달콤해널 녹일라 일라 일라 You got that오늘 넌 진짜 큰일 나난 달콤한 Ice cream 넌 녹아 내릴 걸상큼한 Ice cream cream cream cream cream초콜렛 Ice cream 내 까만 피부처럼달콤한 Ice creamcream cream cream cream내가 맘에 들었나요 자 그럼 다가와요그냥 멍하니 쳐다보지 말고사랑해 줄래 나만 봐줄래너 너 너 넌 내게 푹 빠져들걸I'll melt you down like Ice creamI'll melt you down like Ice creamMa diamond ring so bling bling보여줄게 내 Sexy swag한번 보면 다 혹하지웬만하면 다 항복하지I got 31 flava 때론 Shooting star pop pop널 녹일라 일라 일라 One more time오늘 넌 진짜 큰일 나난 달콤한 Ice cream 넌 녹아 내릴 걸상큼한 Ice cream cream cream cream cream초콜렛 Ice cream 내 까만 피부처럼달콤한 Ice cream cream cream cream cream내가 맘에 들었나요 자 그럼 다가와요그냥 멍하니 쳐다보지 말고사랑해 줄래 나만 봐줄래너 너 너 넌 내게 푹 빠져들걸Hands in the air 흔들어 Oh yeahHands in the air Let me see you get down low low lowHands in the air 다같이 Oh yeah Oh yeahI'll melt you down like Ice creamI'll melt you down like Ice cream난 달콤한 Ice cream 넌 녹아 내릴 걸상큼한 Ice cream cream cream cream cream초콜렛 Ice cream 내 까만 피부처럼달콤한 Ice cream cream cream cream creamI'll melt you down like Ice cream,2012.10.21
